	SeqID	Database	OrgGene	Gene	EValue	Bitscore	AlnLength
657	CAJ36850.1|uncultured_methanogenic_1	Zehr	nifH	vnfH	1.50E-141	469.3	274
658	ACU29409.1|Cupriavidus_sp._1	Zehr	nifH	vnfH	1.70E-141	470.5	219
659	AEC13402.1|Bradyrhizobium_sp._1	Zehr	nifH	vnfH	1.70E-141	469.2	224
660	EPR42537.1|Desulfovibrio_sp._1	Zehr	nifH	vnfH	1.70E-141	469.2	275
661	AFM43739.1|Mesorhizobium_sp._1	Zehr	nifH	vnfH	2.00E-141	470.3	229
662	ACF49113.1|Rhizobium_leguminosarum_1	Zehr	nifH	vnfH	2.10E-141	468.9	226
663	ACF49115.1|Sinorhizobium_meliloti_1	Zehr	nifH	vnfH	2.60E-141	469.5	225
664	ABO93288.1|Mesorhizobium_sp._1	Zehr	nifH	vnfH	2.90E-141	469.7	224
665	AEY66770.1|Clostridium_sp._1	Zehr	nifH	vnfH	3.70E-141	469.4	274
666	ACB71248.1|Rhizobium_tibeticum_1	Zehr	nifH	vnfH	3.90E-141	468	223
667	AAT06093.1|Burkholderia_nodosa_1	Zehr	nifH	vnfH	4.00E-141	468.9	218
668	ACL15621.1|Methanosphaerula_palustris_1	Zehr	nifH	nflH	4.40E-141	470	270
669	YP_004546943.1|Desulfotomaculum_ruminis_1	Zehr	nifH	vnfH	4.50E-141	467.8	274
670	AEC13409.1|Bradyrhizobium_sp._1	Zehr	nifH	vnfH	4.60E-141	469.1	224
671	EHQ36875.1|Methanoplanus_limicola_1	Zehr	nifH	nflH	5.30E-141	469.8	273
672	AEC13411.1|Bradyrhizobium_sp._1	Zehr	nifH	vnfH	5.60E-141	468.8	224
673	EFG97044.1|Clostridium_lentocellum_1	Zehr	nifH	vnfH	6.60E-141	467.2	274
674	ABD40545.1|Methanospirillum_hungatei_1	Zehr	nifH	nflH	7.30E-141	469.3	271
675	ADQ79569.1|Paludibacter_propionicigenes_1	Zehr	nifH	vnfH	7.40E-141	467.1	276
676	ABM05631.1|Bradyrhizobium_elkanii_1	Zehr	nifH	vnfH	8.40E-141	468.2	220
677	ACS89053.1|Bradyrhizobium_yuanmingense_1	Zehr	nifH	vnfH	8.70E-141	468.2	218
678	EIG53896.1|Desulfovibrio_sp._1	Zehr	nifH	vnfH	8.80E-141	467.8	274
679	EJG07797.1|Methanofollis_liminatans_1	Zehr	nifH	nflH	9.40E-141	468.9	272
680	AEC13410.1|Bradyrhizobium_sp._1	Zehr	nifH	vnfH	1.10E-140	467.8	224
681	AAT28200.1|Mesorhizobium_sp._1	Zehr	nifH	vnfH	1.20E-140	467.7	226
682	EHP11122.1|Holophaga_foetida_1	Zehr	nifH	vnfH	1.20E-140	466.4	275
683	ZP_09718327.1|Treponema_primitia_1	Zehr	nifH	vnfH	1.30E-140	466.3	275
684	ADN37126.1|Methanoplanus_petrolearius_1	Zehr	nifH	nflH	1.50E-140	468.2	273
685	AGB01831.1|Methanoregula_formicicum_1	Zehr	nifH	nflH	1.60E-140	468.2	271
686	ZP_06145196.1|Ruminococcus_flavefaciens_1	Zehr	nifH	vnfH	2.00E-140	465.7	280
687	EFC22226.1|Desulfovibrio_sp._1	Zehr	nifH	vnfH	2.10E-140	465.6	274
688	EKQ53818.1|Clostridium_sp._1	Zehr	nifH	vnfH	2.20E-140	465.5	276
689	AEC13431.1|Bradyrhizobium_sp._1	Zehr	nifH	vnfH	2.70E-140	466.6	224
690	BAH75547.1|Desulfovibrio_magneticus_1	Zehr	nifH	vnfH	3.00E-140	465.1	275
691	AFV52055.1|Ensifer_adhaerens_1	Zehr	nifH	vnfH	3.50E-140	465.8	229
692	ABD90206.1|Rhodopseudomonas_palustris_1	Zehr	nifH	anfH	3.60E-140	465.6	228
693	EMS71416.1|Clostridium_termitidis_1	Zehr	nifH	vnfH	4.10E-140	464.6	274
694	ADK82110.1|Spirochaeta_smaragdinae_1	Zehr	nifH	vnfH	4.40E-140	464.5	276
695	EGB14507.1|Desulfovibrio_desulfuricans_1	Zehr	nifH	vnfH	7.40E-140	463.8	276
696	EFD38882.1|Ethanoligenens_harbinense_1	Zehr	nifH	anfH	8.90E-140	463.3	274
697	AFM68950.1|Pseudomonas_sp._1	Zehr	nifH	vnfH	1.10E-139	463.3	241
698	NP_275785.1|(Methanobacterium_thermoautotrophicum_1	Zehr	nifH	nflH	1.10E-139	465.4	270
699	ABR49651.1|Alkaliphilus_metalliredigens_1	Zehr	nifH	vnfH	1.20E-139	463.1	273
700	EFK11139.1|delta_proteobacterium_1	Zehr	nifH	vnfH	1.80E-139	462.5	274
701	ACY66655.1|Mesorhizobium_alhagi_1	Zehr	nifH	vnfH	2.20E-139	463.2	217
702	EDY82020.1|Verrucomicrobiae_bacterium_1	Zehr	nifH	vnfH	2.30E-139	462.2	277
703	AAB09059.1|Desulfovibrio_gigas_1	Zehr	nifH	vnfH	2.40E-139	462.1	276
704	ADE55852.1|Coraliomargarita_akajimensis_1	Zehr	nifH	vnfH	2.50E-139	462	277
705	ELS00719.1|Xenococcus_sp._1	Zehr	nifH	vnfH	2.60E-139	462	242
706	ACF49123.1|Mesorhizobium_huakuii_1	Zehr	nifH	vnfH	2.60E-139	462	230
707	ABW96183.1|Bradyrhizobium_elkanii_1	Zehr	nifH	vnfH	2.80E-139	461.9	259
708	ADK13572.1|Clostridium_ljungdahlii_1	Zehr	nifH	vnfH	3.10E-139	461.7	274
709	ADN35041.1|Methanoplanus_petrolearius_1	Zehr	nifH	vnfH	3.60E-139	461.5	273
710	ABW96181.1|Sinorhizobium_meliloti_1	Zehr	nifH	vnfH	3.60E-139	462.5	259
711	ACF14285.1|Chloroherpeton_thalassium_1	Zehr	nifH	anfH	3.80E-139	461.2	228
712	EJF39145.1|Clostridium_sp._1	Zehr	nifH	vnfH	5.80E-139	460.8	279
713	EER62613.1|Zymomonas_mobilis_1	Zehr	nifH	vnfH	6.70E-139	461.6	234
714	ACL15934.1|Methanosphaerula_palustris_1	Zehr	nifH	vnfH	7.10E-139	460.6	274
715	ACY66651.1|Mesorhizobium_alhagi_1	Zehr	nifH	vnfH	7.30E-139	461.9	217
716	CCN27451.1|Rhizobium_sp._1	Zehr	nifH	vnfH	7.40E-139	461.9	215
717	CCN27452.1|Rhizobium_sp._1	Zehr	nifH	vnfH	8.40E-139	461.7	216
718	ABS56597.1|Candidatus_Methanoregula_1	Zehr	nifH	nflH	8.80E-139	462.4	271
719	CCH50130.1|Desulfovibrio_piezophilus_1	Zehr	nifH	vnfH	8.90E-139	460.2	277
720	ACY66657.1|Mesorhizobium_tianshanense_1	Zehr	nifH	vnfH	1.10E-138	461.3	217
721	ABN06341.1|Methanocorpusculum_labreanum_1	Zehr	nifH	nflH	1.10E-138	462.1	270
722	ACF19777.1|Mesorhizobium_sp._1	Zehr	nifH	vnfH	1.20E-138	461.1	216
723	ABQ87912.1|Methanobrevibacter_smithii_1	Zehr	nifH	nflH	1.30E-138	461.8	268
724	AFY79132.1|Pleurocapsa_sp._1	Zehr	nifH	vnfH	1.50E-138	459.5	275
725	EFF16860.1|Ruminococcus_albus_1	Zehr	nifH	vnfH	1.50E-138	459.5	278
726	ABK16713.1|Syntrophobacter_fumaroxidans_1	Zehr	nifH	vnfH	1.50E-138	459.5	274
727	CAD43946.1|Sinorhizobium_sp._1	Zehr	nifH	vnfH	1.80E-138	459.2	211
728	AEC13408.1|Bradyrhizobium_sp._1	Zehr	nifH	vnfH	1.80E-138	460.2	224
729	ACY66648.1|Mesorhizobium_amorphae_1	Zehr	nifH	vnfH	2.00E-138	460.4	217
730	EEK24542.1|Desulfomicrobium_baculatum_1	Zehr	nifH	vnfH	2.20E-138	459	277
731	AGC68961.1|Clostridium_stercorarium_1	Zehr	nifH	vnfH	2.30E-138	458.9	279
732	ACY66658.1|Rhizobium_giardinii_1	Zehr	nifH	vnfH	2.50E-138	459.7	217
733	EKF86281.1|Methanobacterium_formicicum_1	Zehr	nifH	nflH	2.50E-138	460.9	267
734	CAA30364.1|Clostridium_pasteurianum_1	Zehr	nifH	vnfH	2.60E-138	458.7	274
735	AGF56848.1|Clostridium_saccharoperbutylacetonicum_1	Zehr	nifH	anfH	2.70E-138	458.4	217
736	ACV75951.1|Zymomonas_mobilis_1	Zehr	nifH	vnfH	3.00E-138	459.9	234
737	ABX55787.1|Mesorhizobium_caraganae_1	Zehr	nifH	vnfH	3.00E-138	458.5	223
738	AEB08241.1|Desulfobacca_acetoxidans_1	Zehr	nifH	vnfH	3.30E-138	458.3	274
739	EJG06504.1|Methanofollis_liminatans_1	Zehr	nifH	vnfH	3.60E-138	458.2	273
740	BAM69819.1|Methanothermobacter_thermautotrophicus_1	Zehr	nifH	nflH	3.60E-138	461.4	270
741	ADK15411.1|Clostridium_ljungdahlii_1	Zehr	nifH	vnfH	3.80E-138	458.2	275
742	ADL58617.1|Methanothermobacter_marburgensis_1	Zehr	nifH	nflH	5.30E-138	459.8	269
743	EFA67824.1|Desulfovibrio_aespoeensis_1	Zehr	nifH	vnfH	6.90E-138	457.3	276
744	EIW20049.1|Pelosinus_fermentans_1	Zehr	nifH	anfH	7.10E-138	457.1	217
745	AGK98255.1|Clostridium_pasteurianum_1	Zehr	nifH	vnfH	7.10E-138	458.3	274
746	EHJ00773.1|Clostridium_sp._1	Zehr	nifH	anfH	7.10E-138	457.1	217
747	ELP57660.1|Clostridium_pasteurianum_1	Zehr	nifH	vnfH	7.70E-138	457.2	274
748	EMS71272.1|Clostridium_termitidis_1	Zehr	nifH	anfH	9.40E-138	456.7	217
749	AGK98264.1|Clostridium_pasteurianum_1	Zehr	nifH	vnfH	1.20E-137	456.6	274
750	EKQ55605.1|water_sample)_1	Zehr	nifH	nflH	1.20E-137	458.7	267
751	ABM30101.1|Desulfovibrio_vulgaris_1	Zehr	nifH	vnfH	1.40E-137	456.3	278
752	ADC47316.1|Methanobrevibacter_ruminantium_1	Zehr	nifH	nflH	1.80E-137	458.1	268
753	CAD43945.1|Rhizobium_sp._1	Zehr	nifH	vnfH	1.90E-137	457.3	211
754	EHQ53242.1|Ectothiorhodospira_sp._1	Zehr	nifH	vnfH	2.00E-137	455.8	234
755	AFM28066.1|Desulfomonile_tiedjei_1	Zehr	nifH	vnfH	2.10E-137	455.7	275
756	ACY66653.1|Mesorhizobium_alhagi_1	Zehr	nifH	vnfH	2.20E-137	456.6	217
757	ACY66659.1|Sinorhizobium_meliloti_1	Zehr	nifH	vnfH	2.40E-137	456.9	217
758	ABW96189.1|Rhizobium_leguminosarum_1	Zehr	nifH	vnfH	2.70E-137	455.4	260
759	ACS78514.1|Desulfovibrio_salexigens_1	Zehr	nifH	vnfH	2.90E-137	455.3	276
760	AGK96064.1|Clostridium_pasteurianum_1	Zehr	nifH	vnfH	3.60E-137	455.9	274
761	EEG22235.1|Opitutaceae_bacterium_1	Zehr	nifH	vnfH	4.10E-137	454.8	275
762	BAH06000.1|Clostridium_kluyveri_1	Zehr	nifH	vnfH	4.70E-137	454.6	274
763	CAA30359.1|Clostridium_pasteurianum_1	Zehr	nifH	vnfH	5.70E-137	454.3	274
764	ADZ10312.1|Methanobacterium_sp._1	Zehr	nifH	nflH	6.20E-137	456.3	268
765	CAA30362.1|Clostridium_pasteurianum_1	Zehr	nifH	vnfH	6.30E-137	454.2	272
766	AGK98913.1|Clostridium_pasteurianum_1	Zehr	nifH	vnfH	7.00E-137	455	272
767	ADW19185.1|Desulfobulbus_propionicus_1	Zehr	nifH	vnfH	7.10E-137	454	276
768	ADI25001.1|Bradyrhizobium_sp._1	Zehr	nifH	vnfH	7.60E-137	455.2	211
769	ADQ79512.1|Paludibacter_propionicigenes_1	Zehr	nifH	anfH	1.20E-136	453	227
770	EDK35089.1|Clostridium_kluyveri_1	Zehr	nifH	vnfH	1.30E-136	453.1	274
771	AGK98254.1|Clostridium_pasteurianum_1	Zehr	nifH	vnfH	1.40E-136	454.4	274
772	AEF96745.1|Methanotorris_igneus_1	Zehr	nifH	nflH	1.40E-136	455.1	283
773	BAA86278.1|nitrogen_fixing_1	Zehr	nifH	anfH	1.40E-136	452.8	227
774	ABW96182.1|Rhizobium_leguminosarum_1	Zehr	nifH	vnfH	1.40E-136	454	260
775	ADO83190.1|Ilyobacter_polytropus_1	Zehr	nifH	vnfH	1.50E-136	452.9	276
776	EHP33111.1|Opitutaceae_bacterium_1	Zehr	nifH	vnfH	1.60E-136	454.2	275
777	ZP_10775913.1|Clostridium_arbusti_1	Zehr	nifH	vnfH	1.70E-136	452.7	273
778	EIW16187.1|Pelosinus_fermentans_1	Zehr	nifH	vnfH	2.10E-136	452.5	274
779	AAW39625.1|Dehalococcoides_ethenogenes_1	Zehr	nifH	vnfH	2.20E-136	452.4	275
780	AEO21915.1|Burkholderia_sp._1	Zehr	nifH	vnfH	2.60E-136	453.1	216
781	EEJ24463.1|Denitrovibrio_acetiphilus_1	Zehr	nifH	vnfH	2.60E-136	452.1	231
782	EQB27148.1|Sporomusa_ovata_1	Zehr	nifH	vnfH	2.70E-136	452.1	275
783	EHP95500.1|Opitutaceae_bacterium_1	Zehr	nifH	vnfH	3.20E-136	452.8	275
784	AGI03296.1|Bradyrhizobium_sp._1	Zehr	nifH	vnfH	3.80E-136	453	211
785	ZP_10775905.1|Clostridium_arbusti_1	Zehr	nifH	vnfH	4.00E-136	451.5	273
786	EAT05949.1|delta_proteobacterium_1	Zehr	nifH	vnfH	4.10E-136	451.5	276
787	AGI03309.1|Bradyrhizobium_sp._1	Zehr	nifH	vnfH	4.30E-136	452.4	211
788	ZP_10774019.1|Clostridium_arbusti_1	Zehr	nifH	vnfH	4.40E-136	451.4	272
789	AGN16625.1|Methanobrevibacter_sp._1	Zehr	nifH	nflH	4.60E-136	453.4	267
790	EDK33075.1|Clostridium_kluyveri_1	Zehr	nifH	vnfH	4.90E-136	452.6	274
791	EHD21360.1|Brenneria_sp._1	Zehr	nifH	vnfH	5.40E-136	451.1	233
792	AEF96954.1|Methanotorris_igneus_1	Zehr	nifH	nflH	5.60E-136	453.1	286
793	AGF76918.1|Desulfocapsa_sulfexigens_1	Zehr	nifH	vnfH	5.70E-136	451	277
794	AGI03304.1|Bradyrhizobium_sp._1	Zehr	nifH	vnfH	5.80E-136	452.3	210
795	ABS55660.1|Candidatus_Methanoregula_1	Zehr	nifH	vnfH	5.80E-136	451	275
796	ADH87119.1|Desulfurivibrio_alkaliphilus_1	Zehr	nifH	vnfH	6.20E-136	450.9	276
797	ADC69956.1|Methanocaldococcus_sp._1	Zehr	nifH	nflH	6.80E-136	452.9	276
798	NP_247874.1|Methanocaldococcus_jannaschii_1	Zehr	nifH	nflH	6.80E-136	452.9	273
799	EFO06039.1|Methylobacter_tundripaludum_1	Zehr	nifH	vnfH	6.90E-136	450.7	233
800	AFS44482.1|Bradyrhizobium_elkanii_1	Zehr	nifH	vnfH	7.00E-136	452.1	210
801	AEG17581.1|Methanobacterium_sp._1	Zehr	nifH	nflH	7.10E-136	452.8	267
802	AEV67918.1|Clostridium_clariflavum_1	Zehr	nifH	vnfH	7.30E-136	450.7	274
803	ABW96192.1|Rhizobium_gallicum_1	Zehr	nifH	vnfH	8.20E-136	450.5	260
804	CAD43948.1|Burkholderia_sp._1	Zehr	nifH	vnfH	8.20E-136	451.9	211
805	EIW47216.1|Pelosinus_fermentans_1	Zehr	nifH	vnfH	9.60E-136	451.6	274
806	ZP_10774725.1|Clostridium_arbusti_1	Zehr	nifH	vnfH	1.00E-135	450.2	273
807	CAD43947.1|Rhizobium_sp._1	Zehr	nifH	vnfH	1.10E-135	451.5	211
808	EIW18664.1|Pelosinus_fermentans_1	Zehr	nifH	vnfH	1.20E-135	450.9	274
809	AAK78234.1|Clostridium_acetobutylicum_1	Zehr	nifH	vnfH	1.40E-135	449.7	274
810	AFA47588.1|Acetobacterium_woodii_1	Zehr	nifH	anfH	1.40E-135	449.5	274
811	ACL09552.1|Desulfovibrio_vulgaris_1	Zehr	nifH	vnfH	1.50E-135	449.6	277
812	CDB45091.1|Phascolarctobacterium_sp._1	Zehr	nifH	nflH	1.70E-135	451.5	270
813	AFS44458.1|Bradyrhizobium_elkanii_1	Zehr	nifH	vnfH	1.80E-135	450.8	210
814	EKU77481.1|Veillonella_ratti_1	Zehr	nifH	nflH	2.10E-135	451.2	269
815	ABX55786.1|Mesorhizobium_caraganae_1	Zehr	nifH	vnfH	2.40E-135	450.3	219
816	EHP85405.1|Methanotorris_formicicus_1	Zehr	nifH	nflH	2.60E-135	450.9	284
817	EER87422.1|Fibrobacter_succinogenes_1	Zehr	nifH	vnfH	2.70E-135	448.8	278
818	ZP_09717077.1|Treponema_primitia_1	Zehr	nifH	vnfH	3.10E-135	448.6	280
819	EEG80545.1|Desulfonatronospira_thiodismutans_1	Zehr	nifH	vnfH	3.30E-135	448.5	277
820	EGY24836.1|Desulfovibrio_sp._1	Zehr	nifH	vnfH	3.40E-135	449.8	277
821	AEP33425.1|Bradyrhizobium_sp._1	Zehr	nifH	vnfH	3.40E-135	449.5	210
822	CAA30384.1|Methanobacterium_ivanovii_1	Zehr	nifH	nflH	3.70E-135	450.4	267
823	AEP33421.1|Bradyrhizobium_sp._1	Zehr	nifH	vnfH	4.60E-135	449.4	210
824	AAM04624.1|Methanosarcina_acetivorans_1	Zehr	nifH	anfH	4.80E-135	447.8	228
825	EJI90638.1|Enterobacter_radicincitans_1	Zehr	nifH	anfH	7.40E-135	447.1	217
826	ABU60076.1|Roseiflexus_castenholzii_1	Zehr	nifH	nflH	8.00E-135	450.3	269
827	ACK76288.1|Burkholderia_sp._1	Zehr	nifH	vnfH	8.30E-135	448.2	208
828	AEY75283.1|Rhizobium_sp._1	Zehr	nifH	vnfH	8.60E-135	448.5	207
829	EDX77768.1|Microcoleus_chthonoplastes_1	Zehr	nifH	vnfH	9.20E-135	447.1	274
830	AEP33439.1|Bradyrhizobium_sp._1	Zehr	nifH	vnfH	9.70E-135	448.3	210
831	AEB67436.1|Methanosaeta_concilii_1	Zehr	nifH	nflH	1.20E-134	448.7	268
832	EER87435.1|Fibrobacter_succinogenes_1	Zehr	nifH	vnfH	1.20E-134	448.1	278
833	AEP33427.1|Bradyrhizobium_sp._1	Zehr	nifH	vnfH	1.20E-134	448	210
834	ABQ89608.1|Roseiflexus_sp._1	Zehr	nifH	nflH	1.50E-134	448.5	269
835	AFR69116.1|Bradyrhizobium_sp._1	Zehr	nifH	vnfH	1.80E-134	447.1	220
836	ABW96191.1|Bradyrhizobium_liaoningense_1	Zehr	nifH	vnfH	2.60E-134	446.9	259
837	ADR18595.1|Calditerrivibrio_nitroreducens_1	Zehr	nifH	vnfH	2.70E-134	445.5	226
838	EFL62576.1|Acetivibrio_cellulolyticus_1	Zehr	nifH	vnfH	2.90E-134	445.4	274
839	EGW37575.1|Desulfosporosinus_sp._1	Zehr	nifH	anfH	2.90E-134	445.2	217
840	ZP_00054387.1|Magnetospirillum_magnetotacticum_1	Zehr	nifH	vnfH	3.00E-134	446.7	224
841	CCQ92501.1|Clostridium_ultunense_1	Zehr	nifH	vnfH	5.50E-134	444.5	232
842	AEV68734.1|Clostridium_clariflavum_1	Zehr	nifH	anfH	6.20E-134	444.1	274
843	CAD43944.1|Rhizobium_sp._1	Zehr	nifH	vnfH	7.20E-134	444.1	211
844	EDM62024.1|Dorea_longicatena_1	Zehr	nifH	nflH	7.70E-134	446.1	251
845	CDE32116.1|Ruminococcus_sp._1	Zehr	nifH	nflH	9.50E-134	446.8	253
846	CAA30361.1|Clostridium_pasteurianum_1	Zehr	nifH	anfH	9.80E-134	443.5	217
847	CCY97534.1|Ruminococcus_sp._1	Zehr	nifH	nflH	1.00E-133	445.7	251
848	ABW96184.1|Bradyrhizobium_japonicum_1	Zehr	nifH	vnfH	1.20E-133	443.4	259
849	ADK83816.1|Desulfarculus_baarsii_1	Zehr	nifH	vnfH	1.20E-133	443.3	276
850	EHO63766.1|Dialister_succinatiphilus_1	Zehr	nifH	nflH	1.30E-133	445.3	269
851	ACF19775.1|Mesorhizobium_sp._1	Zehr	nifH	vnfH	2.00E-133	444	205
852	EDM89190.1|Ruminococcus_obeum_1	Zehr	nifH	nflH	2.10E-133	444.6	251
853	ACX72742.1|Methanocaldococcus_vulcanius_1	Zehr	nifH	nflH	2.10E-133	444.6	271
854	EEG91338.1|Coprococcus_comes_1	Zehr	nifH	nflH	2.30E-133	444.5	250
855	AFV36359.1|Raoultella_terrigena_1	Zehr	nifH	vnfH	3.70E-133	441.8	219
856	CBL25132.1|Ruminococcus_torques_1	Zehr	nifH	nflH	4.40E-133	443.6	251
857	CDA47795.1|Dialister_sp._1	Zehr	nifH	nflH	4.40E-133	443.6	269
858	ZP_03517290.1|Rhizobium_etli_1	Zehr	nifH	vnfH	4.50E-133	441.5	206
859	CBL23059.1|Ruminococcus_obeum_1	Zehr	nifH	nflH	4.90E-133	443.4	251
860	EER76341.1|Methanocaldococcus_fervens_1	Zehr	nifH	nflH	5.20E-133	443.3	274
861	CDB78094.1|Blautia_sp._1	Zehr	nifH	nflH	7.60E-133	443.8	251
862	CBK81299.1|Coprococcus_catus_1	Zehr	nifH	nflH	9.00E-133	442.5	252
863	EFY04384.1|Phascolarctobacterium_sp._1	Zehr	nifH	nflH	9.30E-133	442.5	269
864	EPF31284.1|Treponema_maltophilum_1	Zehr	nifH	nflH	9.80E-133	442.4	250
865	EEG38049.1|Eubacterium_hallii_1	Zehr	nifH	nflH	1.30E-132	442	252
866	CDD10777.1|Phascolarctobacterium_succinatutens_1	Zehr	nifH	nflH	1.40E-132	443.3	269
867	CDB84421.1|Coprococcus_comes_1	Zehr	nifH	nflH	1.50E-132	443.2	250
868	EFO82066.1|Oscillochloris_trichoides_1	Zehr	nifH	nflH	1.60E-132	441.7	269
869	CCZ64898.1|Roseburia_sp._1	Zehr	nifH	nflH	2.10E-132	441.3	251
870	CCZ78932.1|Roseburia_sp._1	Zehr	nifH	nflH	2.10E-132	441.3	251
871	CDB19164.1|Eubacterium_hallii_1	Zehr	nifH	nflH	2.10E-132	442.7	252
872	ACO36746.1|uncultured_bacterium_1	Zehr	nifH	vnfH	2.50E-132	439	203
873	EFL49005.1|Methanothermococcus_okinawensis_1	Zehr	nifH	nflH	3.20E-132	440.7	271
874	ABW17872.1|Alkaliphilus_oremlandii_1	Zehr	nifH	nflH	3.20E-132	440.7	248
875	CBH36741.1|uncultured_archaeon_1	Zehr	nifH	nflH	3.50E-132	440.6	293
876	CDB45137.1|Phascolarctobacterium_sp._1	Zehr	nifH	nflH	4.70E-132	440.2	266
877	ACO37594.1|uncultured_bacterium_1	Zehr	nifH	vnfH	5.40E-132	439.3	203
878	ACO36744.1|uncultured_bacterium_1	Zehr	nifH	vnfH	5.50E-132	438.9	203
879	AFR69115.1|Mesorhizobium_sp._1	Zehr	nifH	vnfH	8.10E-132	438.4	214
880	EET62280.1|Marvinbryantia_formatexigens_1	Zehr	nifH	vnfH	8.50E-132	437.3	270
881	EJF40737.1|Clostridium_sp._1	Zehr	nifH	nflH	9.00E-132	439.2	249
882	EFB90680.1|Pyramidobacter_piscolens_1	Zehr	nifH	nflH	9.60E-132	439.1	249
883	CDC67214.1|Ruminococcus_sp._1	Zehr	nifH	nflH	1.50E-131	438.5	251
884	EGO62663.1|Acetonema_longum_1	Zehr	nifH	nflH	1.90E-131	438.1	247
885	ACO36748.1|uncultured_bacterium_1	Zehr	nifH	vnfH	2.50E-131	437.2	203
886	ABL01060.1|Pelobacter_propionicus_1	Zehr	nifH	vnfH	2.70E-131	435.7	229
887	ABC57502.1|Methanosphaera_stadtmanae_1	Zehr	nifH	nflH	2.90E-131	437.5	266
888	ABS56522.1|Candidatus_Methanoregula_1	Zehr	nifH	nflH	3.10E-131	437.5	282
889	ACO36742.1|uncultured_bacterium_1	Zehr	nifH	vnfH	3.60E-131	436.2	203
890	EFM00078.1|Ruminococcus_albus_1	Zehr	nifH	nflH	3.60E-131	437.3	251
891	EFF64704.1|Turicibacter_sanguinis_1	Zehr	nifH	nflH	4.50E-131	436.9	247
892	ABX80637.1|Burkholderia_sp._1	Zehr	nifH	vnfH	5.10E-131	436.1	204
893	ACO36743.1|uncultured_bacterium_1	Zehr	nifH	vnfH	6.30E-131	434.5	203
894	ACO36747.1|uncultured_bacterium_1	Zehr	nifH	vnfH	7.10E-131	435.3	203
895	ZP_05403609.1|Mitsuokella_multacida_1	Zehr	nifH	nflH	7.50E-131	436.2	251
896	ACO36749.1|uncultured_bacterium_1	Zehr	nifH	vnfH	1.10E-130	435	203
897	ADI73466.1|Methanohalobium_evestigatum_1	Zehr	nifH	nflH	1.40E-130	435.3	282
898	BAI69593.1|Hydrogenobacter_thermophilus_1	Zehr	nifH	vnfH	1.50E-130	433.2	221
899	EFF17186.1|Ruminococcus_albus_1	Zehr	nifH	nflH	1.50E-130	435.2	251
900	CDD70826.1|Firmicutes_bacterium_1	Zehr	nifH	nflH	1.70E-130	435	251
901	AFS77443.1|Clostridium_acidurici_1	Zehr	nifH	nflH	1.70E-130	435	245
902	AEH60342.1|Methanosalsum_zhilinae_1	Zehr	nifH	nflH	1.90E-130	434.8	264
903	CAD29890.1|Mesorhizobium_ciceri_1	Zehr	nifH	vnfH	1.90E-130	434.3	214
904	AEG15744.1|Desulfotomaculum_kuznetsovii_1	Zehr	nifH	nflH	2.00E-130	434.8	287
905	EKX99811.1|Selenomonas_sp._1	Zehr	nifH	nflH	2.00E-130	434.8	270
906	CAD29891.1|Mesorhizobium_ciceri_1	Zehr	nifH	vnfH	2.20E-130	434	214
907	BAE15989.1|Derxia_gummosa_1	Zehr	nifH	vnfH	2.30E-130	432.6	201
908	CAA30381.1|Methanothermococcus_thermolithotrophicus_1	Zehr	nifH	nflH	2.50E-130	434.5	289
909	EPF27457.1|Treponema_socranskii_1	Zehr	nifH	nflH	2.60E-130	434.4	250
910	ADC89059.1|Thermocrinis_albus_1	Zehr	nifH	vnfH	3.30E-130	432.1	221
911	CDE80869.1|Ruminococcus_sp._1	Zehr	nifH	nflH	3.30E-130	434.1	251
912	ZP_05633122.1|Fusobacterium_ulcerans_1	Zehr	nifH	nflH	3.60E-130	433.9	249
913	ABE51973.1|Methanococcoides_burtonii_1	Zehr	nifH	nflH	4.20E-130	433.7	264
914	ACK76287.1|Burkholderia_sp._1	Zehr	nifH	vnfH	4.60E-130	433	200
915	AGB48807.1|Methanomethylovorans_hollandica_1	Zehr	nifH	nflH	4.60E-130	433.6	265
916	ZP_05732897.1|Dialister_invisus_1	Zehr	nifH	nflH	4.80E-130	433.5	267
917	AEF84422.1|Treponema_primitia_1	Zehr	nifH	nflH	5.60E-130	433.3	243
918	AEH44920.1|Thermodesulfatator_indicus_1	Zehr	nifH	anfH	5.70E-130	431.1	227
919	ABY61323.1|Bradyrhizobium_sp._1	Zehr	nifH	vnfH	5.90E-130	432.3	210
920	EQF25001.1|Clostridium_difficile_1	Zehr	nifH	nflH	6.20E-130	433.2	249
921	CBH40055.1|uncultured_archaeon_1	Zehr	nifH	nflH	6.40E-130	433.1	282
922	CBL25139.1|Ruminococcus_torques_1	Zehr	nifH	nflH	7.40E-130	432.9	251
923	CCN27340.1|Burkholderia_sp._1	Zehr	nifH	vnfH	7.50E-130	432.3	202
924	CAB40568.1|Rhizobium_galegae_1	Zehr	nifH	vnfH	8.30E-130	430.8	202
925	CDA09285.1|Clostridium_bartlettii_1	Zehr	nifH	nflH	8.40E-130	432.7	247
926	CAA39548.1|Methanobacterium_ivanovii_1	Zehr	nifH	anfH	8.60E-130	430.5	229
927	EDM62016.1|Dorea_longicatena_1	Zehr	nifH	nflH	1.00E-129	432.4	253
928	CCZ54312.1|Dialister_invisus_1	Zehr	nifH	nflH	1.10E-129	433.8	267
