	GenomeID	nifH	nifD	nifK	vnfH	vnfD	vnfK	anfH	anfD	anfK	nflD	nflH	ChlN	ChIl	ChlB
1985	GB_GCA_021802645.1	JAJZRO010000011.1_66	JAJZRO010000017.1_10	JAJZRO010000017.1_9											
1986	GB_GCA_021802655.1	JAJZRP010000001.1_116	JAJZRP010000015.1_23	JAJZRP010000015.1_22											
1987	GB_GCA_021802685.1	JAJZRM010000014.1_7	JAJZRM010000003.1_15	JAJZRM010000003.1_14											
1988	GB_GCA_021802775.1	JAJZRJ010000053.1_12	JAJZRJ010000022.1_18	JAJZRJ010000022.1_17											
1989	GB_GCA_021802945.1	JAJZRE010000021.1_8	JAJZRE010000004.1_20	JAJZRE010000004.1_19											
1990	GB_GCA_021803005.1	JAJZQT010000001.1_30	JAJZQT010000021.1_13	JAJZQT010000021.1_14											
1991	GB_GCA_021804355.1	JAJZHP010000073.1_9	JAJZHP010000094.1_5	JAJZHP010000094.1_6											
1992	GB_GCA_021804525.1	JAJZHJ010000167.1_2	JAJZHJ010000079.1_4	JAJZHJ010000079.1_5											
1993	GB_GCA_021805445.1	JAJZFH010000045.1_22	JAJZFH010000031.1_3	JAJZFH010000031.1_2											
1994	GB_GCA_021806005.1	JAJZDM010000154.1_6	JAJZDM010000119.1_5	JAJZDM010000119.1_4											
1995	GB_GCA_021806125.1	JAJZYC010000045.1_2	JAJZYC010000170.1_3	JAJZYC010000170.1_2											
1996	GB_GCA_021809845.1	JAJZJW010000019.1_10	JAJZJW010000006.1_81	JAJZJW010000006.1_80											
1997	GB_GCA_021810565.1	JAJZIM010000014.1_29	JAJZIM010000031.1_14	JAJZIM010000031.1_13											
1998	GB_GCA_021810985.1	JAJZQA010000018.1_2	JAJZQA010000304.1_1	JAJZQA010000384.1_2											
1999	GB_GCA_021811105.1	JAJZPM010000044.1_23	JAJZPM010000002.1_126	JAJZPM010000002.1_125											
2000	GB_GCA_021811225.1	JAJZPJ010000192.1_2	JAJZPJ010000016.1_24	JAJZPJ010000016.1_25											
2001	GB_GCA_021811235.1	JAJZPG010000011.1_8	JAJZPG010000046.1_10	JAJZPG010000046.1_9											
2002	GB_GCA_021811385.1	JAJZPC010000002.1_17	JAJZPC010000088.1_6	JAJZPC010000088.1_5											
2003	GB_GCA_021811425.1	JAJZPA010000030.1_2	JAJZPA010000018.1_7	JAJZPA010000018.1_8											
2004	GB_GCA_021811805.1	JAKAQA010000030.1_8	JAKAQA010000143.1_4	JAKAQA010000117.1_1											
2005	GB_GCA_021812245.1	JAKAOK010000031.1_17	JAKAOK010000008.1_58	JAKAOK010000008.1_57											
2006	GB_GCA_021812385.1	JAKANO010000008.1_100	JAKANO010000010.1_80	JAKANO010000010.1_79											
2007	GB_GCA_021812785.1	JAKAMR010000038.1_24	JAKAMR010000044.1_6	JAKAMR010000044.1_7											
2008	GB_GCA_021813405.1	JAKAKS010000022.1_130	JAKAKS010000022.1_101	JAKAKS010000022.1_102											
2009	GB_GCA_021813445.1	JAKAKP010000135.1_7	JAKAKP010000064.1_26	JAKAKP010000064.1_25											
2010	GB_GCA_021813525.1	JAKAKK010000006.1_7	JAKAKK010000073.1_6	JAKAKK010000073.1_5											
2011	GB_GCA_021813595.1	JAKAKF010000013.1_16	JAKAKF010000026.1_2	JAKAKF010000258.1_22				JAKAKF010000116.1_4	JAKAKF010000105.1_1	JAKAKF010000105.1_2					
2012	GB_GCA_021813685.1	JAKAJS010000225.1_23	JAKAJS010000206.1_9	JAKAJS010000206.1_11											
2013	GB_GCA_021813805.1	JAKAJL010000017.1_9	JAKAJL010000016.1_54	JAKAJL010000016.1_53											
2014	GB_GCA_021814475.1	JAKAIE010000011.1_14	JAKAIE010000047.1_16	JAKAIE010000047.1_15											
2015	GB_GCA_021814605.1	JAKAIB010000140.1_2	JAKAIB010000015.1_7	JAKAIB010000015.1_6											
2016	GB_GCA_021814615.1	JAKAHZ010000032.1_20	JAKAHZ010000006.1_52	JAKAHZ010000006.1_53											
2017	GB_GCA_021815655.1	JAKAGJ010000329.1_3	JAKAGJ010000506.1_2	JAKAGJ010000506.1_4											
2018	GB_GCA_021816425.1	JAKAXT010000046.1_19	JAKAXT010000006.1_5	JAKAXT010000006.1_6											
2019	GB_GCA_021816465.1	JAKAYF010000050.1_8	JAKAYF010000064.1_6	JAKAYF010000064.1_7											
2020	GB_GCA_021817645.1	JAKAGH010000013.1_4	JAKAGH010000230.1_4	JAKAGH010000230.1_3											
2021	GB_GCA_021817825.1	JAKAFS010000009.1_42	JAKAFS010000004.1_79	JAKAFS010000004.1_78											
2022	GB_GCA_021818125.1	JAKAFG010000103.1_6	JAKAFG010000109.1_7	JAKAFG010000063.1_2											
2023	GB_GCA_021818185.1	JAKAFA010000042.1_7	JAKAFA010000132.1_9	JAKAFA010000132.1_8											
2024	GB_GCA_021818985.1	JAKASO010000013.1_22	JAKASO010000002.1_49	JAKASO010000002.1_50											
2025	GB_GCA_021819125.1	JAKARW010000005.1_45	JAKARW010000002.1_34	JAKARW010000002.1_33											
2026	GB_GCA_021819245.1	JAKARI010000017.1_30	JAKARI010000016.1_50	JAKARI010000016.1_49											
2027	GB_GCA_021819435.1	JAKARB010000007.1_147	JAKARB010000003.1_44	JAKARB010000003.1_43											
2028	GB_GCA_021819585.1	JAKAQS010000048.1_9	JAKAQS010000186.1_7	JAKAQS010000186.1_6											
2029	GB_GCA_021819735.1	JAKAFO010000163.1_9	JAKAFO010000485.1_2	JAKAFO010000485.1_3											
2030	GB_GCA_021819985.1	JAKAEG010000231.1_3	JAKAEG010000282.1_4	JAKAEG010000153.1_9											
2031	GB_GCA_021820445.1	JAKADN010000014.1_33	JAKADN010000070.1_7	JAKADN010000070.1_8											
2032	GB_GCA_021821185.1	JAKACU010000001.1_16	JAKACU010000049.1_13	JAKACU010000049.1_14											
2033	GB_GCA_021821465.1	JAKACM010000040.1_26	JAKACM010000134.1_12	JAKACM010000134.1_11											
2034	GB_GCA_021821885.1	JAKARO010000001.1_60	JAKARO010000010.1_51	JAKARO010000010.1_52											
2035	GB_GCA_021822005.1	JAJZSH010000067.1_6	JAJZSH010000192.1_2	JAJZSH010000192.1_3											
2036	GB_GCA_021822485.1	JAKAQP010000025.1_12	JAKAQP010000041.1_4	JAKAQP010000041.1_3											
2037	GB_GCA_021822625.1	JAKAQK010000009.1_27	JAKAQK010000030.1_8	JAKAQK010000030.1_9											
2038	GB_GCA_021823045.1	JAKAPB010000062.1_2	JAKAPB010000337.1_3	JAKAPB010000337.1_2											
2039	GB_GCA_021824175.1	JAKALP010000011.1_163	JAKALP010000042.1_15	JAKALP010000042.1_16											
2040	GB_GCA_021825295.1	JAKAHV010000001.1_62	JAKAHV010000031.1_19	JAKAHV010000031.1_18											
2041	GB_GCA_021825785.1	JAKAGP010000056.1_6	JAKAGP010000162.1_1	JAKAGP010000162.1_2											
2042	GB_GCA_021825805.1	JAKAGF010000126.1_5	JAKAGF010000096.1_12	JAKAGF010000096.1_11											
2043	GB_GCA_021825865.1	JAKAFU010000001.1_54	JAKAFU010000002.1_7	JAKAFU010000002.1_8											
2044	GB_GCA_021825945.1	JAKAFN010000002.1_205	JAKAFN010000004.1_29	JAKAFN010000004.1_30											
2045	GB_GCA_021826965.1	JAKAYA010000013.1_7	JAKAYA010000023.1_32	JAKAYA010000091.1_3											
2046	GB_GCA_021827365.1	JAKAWK010000027.1_7	JAKAWK010000096.1_6	JAKAWK010000003.1_1											
2047	GB_GCA_021828255.1	JAKASB010000014.1_21	JAKASB010000043.1_4	JAKASB010000043.1_5											
2048	GB_GCA_021828375.1	JAKARS010000002.1_44	JAKARS010000017.1_2	JAKARS010000017.1_3											
2049	GB_GCA_021828445.1	JAJZJD010000052.1_4	JAJZJD010000001.1_36	JAJZJD010000001.1_37											
2050	GB_GCA_021828525.1	JAJZGM010000026.1_7	JAJZGM010000098.1_2	JAJZGM010000098.1_3											
2051	GB_GCA_021831025.1	JAKBNN010000071.1_9	JAKBNN010000037.1_1	JAKBNN010000020.1_2											
2052	GB_GCA_021835845.1	JAKBJU010000002.1_150	JAKBJU010000001.1_8	JAKBJU010000001.1_7											
2053	GB_GCA_021836225.1	JAKBJA010000120.1_8	JAKBJA010000161.1_6	JAKBJA010000047.1_8	JAKBJA010000161.1_5	JAKBJA010000175.1_6	JAKBJA010000175.1_4								
2054	GB_GCA_021838715.1	JAKCCX010000018.1_9	JAKCCX010000003.1_31	JAKCCX010000003.1_30											
2055	GB_GCA_021840255.1	JAKBYX010000006.1_60	JAKBYX010000015.1_32	JAKBYX010000015.1_33											
2056	GB_GCA_021840555.1	JAKBXW010000003.1_1	JAKBXW010000122.1_2	JAKBXW010000041.1_10											
2057	GB_GCA_021841585.1	JAKBUS010000001.1_60	JAKBUS010000028.1_13	JAKBUS010000028.1_12											
2058	GB_GCA_021842465.1	JAKBZN010000010.1_27	JAKBZN010000003.1_21	JAKBZN010000003.1_22											
2059	GB_GCA_021845685.1	JAJZVN010000013.1_41	JAJZVN010000019.1_12	JAJZVN010000019.1_13											
2060	GB_GCA_021845865.1	JAJZVC010000003.1_16	JAJZVC010000012.1_30	JAJZVC010000012.1_29											
2061	GB_GCA_021845885.1	JAJZVB010000006.1_3	JAJZVB010000077.1_6	JAJZVB010000077.1_5											
2062	GB_GCA_021846145.1	JAJZCJ010000205.1_7	JAJZCJ010000143.1_1	JAJZCJ010000143.1_2											
2063	GB_GCA_021846265.1	JAJZCF010000015.1_12	JAJZCF010000020.1_23	JAJZCF010000020.1_22											
2064	GB_GCA_021847015.1	JAJZVW010000026.1_19	JAJZVW010000033.1_20	JAJZVW010000033.1_19											
2065	GB_GCA_021847165.1	JAJZUH010000124.1_7	JAJZUH010000031.1_1	JAJZUH010000031.1_2											
2066	GB_GCA_021847245.1	JAJZUC010000016.1_12	JAJZUC010000055.1_11	JAJZUC010000055.1_12											
2067	GB_GCA_021847385.1	JAJZTV010000001.1_29	JAJZTV010000146.1_1	JAJZTV010000067.1_1											
2068	GB_GCA_021847425.1	JAJZRF010000044.1_19	JAJZRF010000022.1_16	JAJZRF010000022.1_15											
2069	GB_GCA_021847625.1	JAJZQK010000147.1_5	JAJZQK010000340.1_6	JAJZQK010000340.1_5											
2070	GB_GCA_021847795.1	JAJZPZ010000076.1_3	JAJZPZ010000108.1_2	JAJZPZ010000108.1_1											
2071	GB_GCA_021848325.1	JAJZUU010000028.1_14	JAJZUU010000023.1_16	JAJZUU010000023.1_17											
2072	GB_GCA_021848385.1	JAJZUQ010000001.1_135	JAJZUQ010000049.1_9	JAJZUQ010000049.1_10											
2073	GB_GCA_021848465.1	JAJZUP010000001.1_257	JAJZUP010000001.1_70	JAJZUP010000001.1_69											
2074	GB_GCA_021848705.1	JAJZTT010000001.1_68	JAJZTT010000028.1_22	JAJZTT010000028.1_23											
2075	GB_GCA_021848765.1	JAJZTU010000061.1_16	JAJZTU010000078.1_10	JAJZTU010000351.1_2											
2076	GB_GCA_021849045.1	JAJZTK010000050.1_17	JAJZTK010000184.1_5	JAJZTK010000199.1_1											
2077	GB_GCA_021849595.1	JAJZSR010000226.1_1	JAJZSR010000096.1_1	JAJZSR010000117.1_8											
2078	GB_GCA_021849745.1	JAJZSN010000106.1_3	JAJZSN010000031.1_27	JAJZSN010000031.1_28											
2079	GB_GCA_021849995.1	JAJZSC010000330.1_4	JAJZSC010000043.1_11	JAJZSC010000043.1_12											
2080	GB_GCA_021850095.1	JAJZRX010000008.1_7	JAJZRX010000104.1_4	JAJZRX010000104.1_5											
2081	GB_GCA_021851875.1	JAJZQI010000006.1_79	JAJZQI010000031.1_4	JAJZQI010000031.1_3											
2082	GB_GCA_022013395.1	JAKLQL010000058.1_3	JAKLQL010000627.1_1	JAKLQL010000627.1_2											
2083	GB_GCA_022041995.1	CP074381.1_4033	CP074382.1_381	CP074382.1_382											
2084	GB_GCA_022072095.1	JAJVIJ010000032.1_42	JAJVIJ010000006.1_27	JAJVIJ010000006.1_26											
2085	GB_GCA_022241785.1	JAKOMP010000163.1_5	JAKOMP010000012.1_14	JAKOMP010000062.1_4									JAKOMP010000034.1_47	JAKOMP010000034.1_45	JAKOMP010000110.1_13
2086	GB_GCA_022340425.1	JAJDNY010000172.1_19	JAJDNY010000179.1_5	JAJDNY010000179.1_6											
2087	GB_GCA_022340605.1	JAJDNQ010000050.1_64	JAJDNQ010000111.1_17	JAJDNQ010000111.1_16									JAJDNQ010000142.1_54	JAJDNQ010000142.1_51	JAJDNQ010000142.1_53
2088	GB_GCA_022340925.1	JAJDNA010000015.1_2	JAJDNA010000107.1_36	JAJDNA010000107.1_37									JAJDNA010000042.1_14	JAJDNA010000042.1_17	JAJDNA010000042.1_15
2089	GB_GCA_022353185.1	JAKRWB010000313.1_7	JAKRWB010000250.1_2	JAKRWB010000734.1_1							JAKRWB010000162.1_2	JAKRWB010000162.1_1			
2090	GB_GCA_022360105.1	JAKSDL010000730.1_8	JAKSDL010000480.1_3	JAKSDL010000480.1_2											
2091	GB_GCA_022360135.1	JAKSDM010001450.1_4	JAKSDM010001827.1_3	JAKSDM010001827.1_4									JAKSDM010000703.1_4	JAKSDM010000703.1_1	JAKSDM010001216.1_8
2092	GB_GCA_022360275.1	JAKSDC010000186.1_22	JAKSDC010000019.1_8	JAKSDC010000019.1_9									JAKSDC010000069.1_10	JAKSDC010000069.1_8	JAKSDC010000069.1_9
2093	GB_GCA_022360355.1	JAKSCY010000538.1_10	JAKSCY010000733.1_1	JAKSCY010000790.1_2									JAKSCY010000155.1_5	JAKSCY010000155.1_3	JAKSCY010000155.1_4
2094	GB_GCA_022360415.1	JAKSDB010000130.1_1	JAKSDB010000265.1_2	JAKSDB010000265.1_3									JAKSDB010000276.1_3	JAKSDB010000276.1_1	JAKSDB010000276.1_2
2095	GB_GCA_022360435.1	JAKSCU010000085.1_4	JAKSCU010000483.1_3	JAKSCU010000483.1_2											
2096	GB_GCA_022360445.1	JAKSCV010000055.1_48	JAKSCV010000083.1_8	JAKSCV010000083.1_7											
2097	GB_GCA_022360955.1	JAKSBV010000340.1_18	JAKSBV010000465.1_10	JAKSBV010000465.1_9											
2098	GB_GCA_022361075.1	JAKSBQ010000197.1_12	JAKSBQ010000035.1_34	JAKSBQ010000035.1_33											
2099	GB_GCA_022361095.1	JAKSBO010000153.1_4	JAKSBO010000409.1_3	JAKSBO010000409.1_2											
2100	GB_GCA_022361315.1	JAKSBB010000609.1_2	JAKSBB010000367.1_5	JAKSBB010000367.1_4											
2101	GB_GCA_022361395.1	JAKSAX010000172.1_3	JAKSAX010000441.1_6	JAKSAX010000441.1_5											
2102	GB_GCA_022361535.1	JAKSAU010000031.1_5	JAKSAU010000874.1_18	JAKSAU010000874.1_19											
2103	GB_GCA_022482905.1	JAKVOI010000001.1_2901	JAKVOI010000001.1_2961	JAKVOI010000001.1_2962											
2104	GB_GCA_022483015.1	JAKVOB010000001.1_429	JAKVOB010000001.1_644	JAKVOB010000001.1_645											
2105	GB_GCA_022486625.1	JAKVKH010000012.1_7	JAKVKH010000001.1_125	JAKVKH010000001.1_126											
2106	GB_GCA_022508205.1	JAFLVQ010000195.1_2	JAFLVQ010000044.1_7	JAFLVQ010000044.1_8											
2107	GB_GCA_022508725.1	JAFLUR010000057.1_6	JAFLUR010000007.1_4	JAFLUR010000007.1_5											
2108	GB_GCA_022510605.1	JAFLTB010000044.1_16	JAFLTB010000032.1_25	JAFLTB010000032.1_26											
2109	GB_GCA_022510685.1	JAFLTA010000011.1_15	JAFLTA010000075.1_4	JAFLTA010000075.1_3											
2110	GB_GCA_022510885.1	JAFLSP010000052.1_2	JAFLSP010000185.1_1	JAFLSP010000013.1_7											
2111	GB_GCA_022510905.1	JAFLSN010000007.1_62	JAFLSN010000013.1_39	JAFLSN010000013.1_37											
2112	GB_GCA_022565335.1	JAIUMY010000006.1_13	JAIUMY010000064.1_13	JAIUMY010000064.1_12											
2113	GB_GCA_022600175.1	JAHZKW010000084.1_25	JAHZKW010000124.1_31	JAHZKW010000124.1_30											
2114	GB_GCA_022600655.1	JAHZJZ010000230.1_2	JAHZJZ010000310.1_2	JAHZJZ010000310.1_1											
2115	GB_GCA_022640795.1	JALCCK010000056.1_9	JALCCK010000048.1_12	JALCCK010000048.1_13											
2116	GB_GCA_022650455.1	JALCPO010000001.1_52	JALCPO010000028.1_21	JALCPO010000058.1_10											
2117	GB_GCA_022702935.2	JAKIML020000016.1_15	JAKIML020000098.1_72	JAKIML020000098.1_71											
2118	GB_GCA_022703965.1	JAKJHH010000030.1_5	JAKJHH010000105.1_3	JAKJHH010000105.1_2											
2119	GB_GCA_022704645.1	JAKJGA010000105.1_5	JAKJGA010000032.1_10	JAKJGA010000032.1_9											
2120	GB_GCA_022709365.1	JAKLIY010000080.1_8	JAKLIY010000025.1_34	JAKLIY010000025.1_35											
2121	GB_GCA_022709605.1	JAKLIM010000116.1_10	JAKLIM010000325.1_5	JAKLIM010000325.1_2											
2122	GB_GCA_022712815.1	JAFLJW010000156.1_4	JAFLJW010000200.1_5	JAFLJW010000200.1_4											
2123	GB_GCA_022712835.1	JAFLJU010000090.1_4	JAFLJU010000546.1_7	JAFLJU010000546.1_8											
2124	GB_GCA_022712855.1	JAFLJT010000077.1_2	JAFLJT010000295.1_6	JAFLJT010000295.1_2											
2125	GB_GCA_022712975.1	JAFLJO010000072.1_29	JAFLJO010000020.1_3	JAFLJO010000020.1_4											
2126	GB_GCA_022729735.1	DZAY01000010.1_74	DZAY01000002.1_11	DZAY01000002.1_10											
2127	GB_GCA_022729755.1	DZAZ01000026.1_4	DZAZ01000026.1_9	DZAZ01000026.1_10											
2128	GB_GCA_022729835.1	DZBC01000008.1_5	DZBC01000167.1_5	DZBC01000167.1_4											
2129	GB_GCA_022735835.1	DYZU01000001.1_6	DYZU01000096.1_25	DYZU01000096.1_24											
2130	GB_GCA_022736375.1	DZCE01000053.1_8	DZCE01000149.1_1	DZCE01000149.1_2											
2131	GB_GCA_022736535.1	DZCT01000062.1_6	DZCT01000199.1_2	DZCT01000199.1_3											
2132	GB_GCA_022766165.1	QYLO01000011.1_47	QYLO01000003.1_98	QYLO01000003.1_97											
2133	GB_GCA_022769365.1	JALEJO010000144.1_7	JALEJO010000014.1_7	JALEJO010000014.1_6											
2134	GB_GCA_022771645.1	JALFCU010000101.1_25	JALFCU010000028.1_30	JALFCU010000028.1_31											
2135	GB_GCA_022828425.1	CP094685.1_1247	CP094685.1_1628	CP094685.1_3505											
2136	GB_GCA_022837185.1	JALHJD010000136.1_6	JALHJD010000041.1_6	JALHJD010000041.1_5											
2137	GB_GCA_022837365.1	JALHHV010000014.1_13	JALHHV010000204.1_7	JALHHV010000204.1_6				JALHHV010000156.1_6	JALHHV010000156.1_3	JALHHV010000204.1_1					
2138	GB_GCA_022839045.1	JALHDI010000014.1_19	JALHDI010000010.1_8	JALHDI010000010.1_7											
2139	GB_GCA_022839785.1	JALHJW010000002.1_322	JALHJW010000008.1_126	JALHJW010000008.1_127											
2140	GB_GCA_022842305.1	JALHPY010000010.1_44	JALHPY010000022.1_25	JALHPY010000022.1_24											
2141	GB_GCA_022843525.1	JALHNR010000371.1_2	JALHNR010000358.1_3	JALHNR010000358.1_2									JALHNR010000199.1_5	JALHNR010000372.1_1	JALHNR010000199.1_6
2142	GB_GCA_022870705.1	CP072107.1_2110	CP072107.1_204	CP072107.1_203											
2143	GB_GCA_023132075.1	JAGLYT010000117.1_7	JAGLYT010000216.1_3	JAGLYT010000216.1_2											
2144	GB_GCA_023135745.1	JAGLSM010000112.1_6	JAGLSM010000145.1_1	JAGLSM010000145.1_2											
2145	GB_GCA_023136155.1	JAGLRT010000139.1_2	JAGLRT010000083.1_11	JAGLRT010000148.1_5							JAGLRT010000147.1_9	JAGLRT010000147.1_10			
2146	GB_GCA_023136205.1	JAGLRQ010000032.1_8	JAGLRQ010000156.1_3	JAGLRQ010000156.1_2											
2147	GB_GCA_023139575.1	JAGLNJ010000051.1_31	JAGLNJ010000006.1_12	JAGLNJ010000006.1_13											
2148	GB_GCA_023139775.1	JAGLMY010000257.1_5	JAGLMY010000013.1_11	JAGLMY010000125.1_11											
2149	GB_GCA_023142805.1	JAGLIU010000223.1_1	JAGLIU010000205.1_7	JAGLIU010000205.1_8											
2150	GB_GCA_023143305.1	JAGLHV010000276.1_2	JAGLHV010000145.1_4	JAGLHV010000145.1_3											
2151	GB_GCA_023143455.1	JAGLHT010000014.1_31	JAGLHT010000054.1_12	JAGLHT010000054.1_11											
2152	GB_GCA_023144635.1	JAGLFH010000041.1_131	JAGLFH010000050.1_4	JAGLFH010000050.1_5											
2153	GB_GCA_023150065.1	JAKLLN010000012.1_81	JAKLLN010000005.1_95	JAKLLN010000005.1_96											
2154	GB_GCA_023150095.1	JAKLLO010000056.1_3	JAKLLO010000089.1_5	JAKLLO010000089.1_4											
2155	GB_GCA_023150195.1	JAKLLI010000062.1_5	JAKLLI010000093.1_10	JAKLLI010000093.1_9											
2156	GB_GCA_023150565.1	JAKLKR010000005.1_29	JAKLKR010000156.1_10	JAKLKR010000156.1_9											
2157	GB_GCA_023227905.1	JALOCF010000005.1_7	JALOCF010000028.1_70	JALOCF010000028.1_69											
2158	GB_GCA_023228165.1	JALOBS010000012.1_53	JALOBS010000034.1_10	JALOBS010000034.1_11											
2159	GB_GCA_023228295.1	JALOBP010000015.1_27	JALOBP010000043.1_15	JALOBP010000043.1_16											
2160	GB_GCA_023229165.1	JALNZQ010000065.1_5	JALNZQ010000139.1_5	JALNZQ010000156.1_2							JALNZQ010000287.1_1	JALNZQ010000073.1_7			
2161	GB_GCA_023229545.1	JALNZB010000004.1_113	JALNZB010000013.1_27	JALNZB010000013.1_28											
2162	GB_GCA_023229605.1	JALNYY010000074.1_3	JALNYY010000085.1_12	JALNYY010000085.1_13											
2163	GB_GCA_023229695.1	JALNYS010000016.1_37	JALNYS010000003.1_18	JALNYS010000003.1_17											
2164	GB_GCA_023229795.1	JALNYP010000011.1_27	JALNYP010000019.1_25	JALNYP010000019.1_24											
2165	GB_GCA_023229845.1	JALNYK010000011.1_66	JALNYK010000005.1_21	JALNYK010000005.1_22											
2166	GB_GCA_023229925.1	JALNYM010000002.1_574	JALNYM010000001.1_436	JALNYM010000001.1_435											
2167	GB_GCA_023229945.1	JALNYH010000035.1_3	JALNYH010000006.1_100	JALNYH010000006.1_101											
2168	GB_GCA_023230455.1	JALNXH010000006.1_45	JALNXH010000001.1_14	JALNXH010000001.1_15											
2169	GB_GCA_023230525.1	JALNXE010000050.1_7	JALNXE010000042.1_8	JALNXE010000042.1_9											
2170	GB_GCA_023230755.1	JALNWS010000045.1_11	JALNWS010000121.1_15	JALNWS010000004.1_39											
2171	GB_GCA_023231425.1	JALNVI010000006.1_24	JALNVI010000021.1_19	JALNVI010000021.1_18											
2172	GB_GCA_023231445.1	JALNVF010000022.1_19	JALNVF010000039.1_10	JALNVF010000039.1_11											
2173	GB_GCA_023249405.1	JAHFCR010000015.1_40	JAHFCR010000103.1_9	JAHFCR010000027.1_36				JAHFCR010000035.1_17	JAHFCR010000013.1_28	JAHFCR010000035.1_21					
2174	GB_GCA_023250475.1	JAHFAQ010000019.1_19	JAHFAQ010000047.1_9	JAHFAQ010000047.1_8											
2175	GB_GCA_023251455.1	JAHEYT010000040.1_36	JAHEYT010000020.1_59	JAHEYT010000020.1_58											
2176	GB_GCA_023255755.1	JAGDVS010000073.1_6	JAGDVS010000093.1_28	JAGDVS010000093.1_27											
2177	GB_GCA_023259375.1	JAHFQC010000063.1_10	JAHFQC010000014.1_63	JAHFQC010000014.1_62											
2178	GB_GCA_023265535.1	JAHFTI010000296.1_3	JAHFTI010000342.1_2	JAHFTI010000342.1_4											
2179	GB_GCA_023266195.1	JAHFRP010000007.1_47	JAHFRP010000001.1_253	JAHFRP010000001.1_254											
2180	GB_GCA_023266625.1	JAHFPT010000063.1_22	JAHFPT010000191.1_2	JAHFPT010000191.1_3											
2181	GB_GCA_023269585.1	JAHFTC010000045.1_6	JAHFTC010000043.1_5	JAHFTC010000043.1_4											
2182	GB_GCA_023269675.1	JAHFSX010000012.1_11	JAHFSX010000025.1_5	JAHFSX010000025.1_4											
2183	GB_GCA_023336205.1	JALQCR010000053.1_9	JALQCR010000008.1_69	JALQCR010000008.1_68									JALQCR010000018.1_2	JALQCR010000018.1_4	JALQCR010000018.1_3
2184	GB_GCA_023356605.1	JAKQYE010000115.1_12	JAKQYE010000039.1_15	JAKQYE010000039.1_16									JAKQYE010000014.1_27	JAKQYE010000014.1_25	JAKQYE010000119.1_7
2185	GB_GCA_023381645.1	JAMCRJ010000080.1_14	JAMCRJ010000025.1_124	JAMCRJ010000025.1_123											
2186	GB_GCA_023381945.1	JAMCQY010000225.1_18	JAMCQY010000369.1_30	JAMCQY010000369.1_31											
2187	GB_GCA_023382175.1	JAMCQB010000166.1_6	JAMCQB010000152.1_3	JAMCQB010000152.1_2											
2188	GB_GCA_023382975.1	JAHDXO010000045.1_6	JAHDXO010000115.1_6	JAHDXO010000115.1_5											
2189	GB_GCA_023386315.1	JAEWJZ010000011.1_66	JAEWJZ010000029.1_172	JAEWJZ010000029.1_173											
2190	GB_GCA_023386815.1	JAEWIZ010000013.1_34	JAEWIZ010000034.1_73	JAEWIZ010000034.1_74											
2191	GB_GCA_023386955.1	JAEWIS010000019.1_169	JAEWIS010000017.1_66	JAEWIS010000017.1_67											
2192	GB_GCA_023387635.1	JAEWHU010000392.1_1	JAEWHU010000308.1_8	JAEWHU010000308.1_7											
2193	GB_GCA_023388055.1	JAEWGW010000022.1_169	JAEWGW010000015.1_43	JAEWGW010000015.1_42											
2194	GB_GCA_023388195.1	JAEWGR010000042.1_9	JAEWGR010000010.1_26	JAEWGR010000010.1_27				JAEWGR010000043.1_27	JAEWGR010000043.1_28	JAEWGR010000077.1_25					
2195	GB_GCA_023388515.1	JAEWGD010000033.1_75	JAEWGD010000040.1_36	JAEWGD010000040.1_35											
2196	GB_GCA_023388635.1	JAEWFW010000008.1_45	JAEWFW010000051.1_17	JAEWFW010000051.1_16											
2197	GB_GCA_023390115.1	JAEWDM010000035.1_89	JAEWDM010000004.1_58	JAEWDM010000004.1_57				JAEWDM010000016.1_117	JAEWDM010000016.1_118	JAEWDM010000011.1_87					
2198	GB_GCA_023390175.1	JAEWDK010000006.1_335	JAEWDK010000015.1_171	JAEWDK010000015.1_172											
2199	GB_GCA_023390335.1	JAEWCZ010000053.1_18	JAEWCZ010000066.1_536	JAEWCZ010000066.1_537											
2200	GB_GCA_023390395.1	JAEWCY010000174.1_43	JAEWCY010000115.1_17	JAEWCY010000115.1_18				JAEWCY010000132.1_52	JAEWCY010000132.1_49	JAEWCY010000050.1_23					
2201	GB_GCA_023390555.1	JAEWCQ010000012.1_60	JAEWCQ010000016.1_116	JAEWCQ010000016.1_117											
2202	GB_GCA_023390635.1	JAEWCM010000102.1_6	JAEWCM010000154.1_4	JAEWCM010000154.1_3											
2203	GB_GCA_023390655.1	JAEWCL010000019.1_102	JAEWCL010000003.1_326	JAEWCL010000003.1_325											
2204	GB_GCA_023391105.1	JAEWBO010000033.1_24	JAEWBO010000037.1_9	JAEWBO010000037.1_8											
2205	GB_GCA_023391425.1	JAEWAX010000091.1_4	JAEWAX010000133.1_77	JAEWAX010000133.1_76											
2206	GB_GCA_023391695.1	JAEWAK010000041.1_42	JAEWAK010000042.1_57	JAEWAK010000042.1_56				JAEWAK010000045.1_37	JAEWAK010000045.1_40	JAEWAK010000036.1_54					
2207	GB_GCA_023391875.1	JAEWAB010000002.1_265	JAEWAB010000004.1_37	JAEWAB010000004.1_38											
