	GenomeID	nifH	nifD	nifK	vnfH	vnfD	vnfK	anfH	anfD	anfK	nflD	nflH	ChlN	ChIl	ChlB
1317	GB_GCA_902800325.1	CADCDW010000008.1_40	CADCDW010000008.1_35	CADCDW010000008.1_38											
1318	GB_GCA_902800345.1	CADCDO010000007.1_53	CADCDO010000007.1_54	CADCDO010000007.1_56											
1319	GB_GCA_902800795.1	CADCFQ010000017.1_14	CADCFQ010000017.1_15	CADCFQ010000017.1_16											
1320	GB_GCA_902801155.1	CADCHG010000008.1_11	CADCHG010000008.1_13	CADCHG010000008.1_14											
1321	GB_GCA_902802325.1	CADCLV010000076.1_9	CADCLV010000069.1_5	CADCLV010000069.1_3											
1322	GB_GCA_902802515.1	CADCMM010000018.1_11	CADCMM010000018.1_8	CADCMM010000018.1_9											
1323	GB_GCA_902802985.1	CADCOE010000048.1_20	CADCOE010000048.1_25	CADCOE010000048.1_24											
1324	GB_GCA_902803365.1	CADCPU010000129.1_3	CADCPU010000033.1_4	CADCPU010000033.1_2											
1325	GB_GCA_902803415.1	CADCQA010000168.1_6	CADCQA010000061.1_15	CADCQA010000061.1_14											
1326	GB_GCA_902803645.1	CADCQT010000147.1_6	CADCQT010000131.1_2	CADCQT010000131.1_3											
1327	GB_GCA_902803695.1	CADCQX010000125.1_3	CADCQX010000237.1_4	CADCQX010000237.1_2											
1328	GB_GCA_902803805.1	CADCRH010000056.1_16	CADCRH010000137.1_3	CADCRH010000056.1_19											
1329	GB_GCA_902809985.1	CADDXC010000001.1_804	CADDXC010000001.1_807	CADDXC010000001.1_808											
1330	GB_GCA_902810715.1	CADDYS010000120.1_4	CADDYS010000120.1_1	CADDYS010000103.1_4											
1331	GB_GCA_903789665.1	CAIFEX010000006.1_24	CAIFEX010000006.1_26	CAIFEX010000006.1_25											
1332	GB_GCA_903820085.1	CAIJGA010000021.1_17	CAIJGA010000021.1_14	CAIJGA010000021.1_13									CAIJGA010000030.1_38	CAIJGA010000030.1_36	CAIJGA010000030.1_37
1333	GB_GCA_903822375.1	CAIJOU010000740.1_2	CAIJOU010000740.1_5	CAIJOU010000740.1_6											
1334	GB_GCA_903822595.1	CAIJPS010000002.1_1	CAIJPS010000002.1_4	CAIJPS010000002.1_5									CAIJPS010000065.1_37	CAIJPS010000065.1_39	CAIJPS010000065.1_38
1335	GB_GCA_903824045.1	CAIJVD010000023.1_210	CAIJVD010000023.1_207	CAIJVD010000023.1_206									CAIJVD010000020.1_8	CAIJVD010000020.1_6	CAIJVD010000020.1_7
1336	GB_GCA_903824295.1	CAIJWE010000055.1_11	CAIJWE010000055.1_8	CAIJWE010000055.1_7									CAIJWE010000067.1_16	CAIJWE010000067.1_14	CAIJWE010000067.1_15
1337	GB_GCA_903825275.1	CAIKAA010000565.1_3	CAIKAA010000565.1_4	CAIKAA010000130.1_2											
1338	GB_GCA_903832665.1	CAILCG010000025.1_14	CAILCG010000025.1_21	CAILCG010000025.1_20							CAILCG010000016.1_63	CAILCG010000014.1_272			
1339	GB_GCA_903835685.1	CAILNX010000043.1_127	CAILNX010000043.1_124	CAILNX010000043.1_123											
1340	GB_GCA_903836465.1	CAILRB010000025.1_5	CAILRB010000025.1_8	CAILRB010000025.1_9									CAILRB010000023.1_75	CAILRB010000041.1_3	CAILRB010000041.1_2
1341	GB_GCA_903838025.1	CAILXB010000282.1_2	CAILXB010000233.1_2	CAILXB010000297.1_1									CAILXB010000328.1_3	CAILXB010000328.1_5	CAILXB010000328.1_4
1342	GB_GCA_903838095.1	CAILXE010000153.1_1	CAILXE010000386.1_2	CAILXE010000386.1_3									CAILXE010000402.1_3	CAILXE010000466.1_3	CAILXE010000466.1_4
1343	GB_GCA_903839205.1	CAIMBM010000186.1_20	CAIMBM010000186.1_19	CAIMBM010000186.1_18											
1344	GB_GCA_903839405.1	CAIMCD010000025.1_4	CAIMCD010000025.1_1	CAIMCD010000005.1_83									CAIMCD010000013.1_14	CAIMCD010000013.1_12	CAIMCD010000013.1_13
1345	GB_GCA_903840185.1	CAIMFA010000121.1_21	CAIMFA010000121.1_18	CAIMFA010000121.1_17											
1346	GB_GCA_903843305.1	CAIMPI010000015.1_135	CAIMPI010000015.1_138	CAIMPI010000015.1_139									CAIMPI010000016.1_95	CAIMPI010000016.1_97	CAIMPI010000016.1_96
1347	GB_GCA_903843965.1	CAIMRY010000029.1_220	CAIMRY010000029.1_223	CAIMRY010000029.1_224											
1348	GB_GCA_903851035.1	CAINND010000060.1_29	CAINND010000060.1_30	CAINND010000060.1_31											
1349	GB_GCA_903851385.1	CAINOC010000025.1_40	CAINOC010000045.1_127	CAINOC010000045.1_126									CAINOC010000004.1_3	CAINOC010000004.1_1	CAINOC010000004.1_2
1350	GB_GCA_903851535.1	CAINOO010000343.1_4	CAINOO010000270.1_5	CAINOO010000270.1_4									CAINOO010000284.1_4	CAINOO010000284.1_2	CAINOO010000284.1_3
1351	GB_GCA_903859055.1	CAIOLC010000177.1_13	CAIOLC010000177.1_16	CAIOLC010000177.1_17									CAIOLC010000109.1_4	CAIOLC010000109.1_6	CAIOLC010000109.1_5
1352	GB_GCA_903861045.1	CAIOST010000287.1_5	CAIOST010000287.1_8	CAIOST010000287.1_9											
1353	GB_GCA_903863885.1	CAIPEB010000462.1_19	CAIPEB010000462.1_18	CAIPEB010000462.1_17											
1354	GB_GCA_903865705.1	CAIPKT010000043.1_10	CAIPKT010000043.1_13	CAIPKT010000119.1_3									CAIPKT010000126.1_19	CAIPKT010000126.1_17	CAIPKT010000126.1_18
1355	GB_GCA_903866255.1	CAIPMW010000065.1_10	CAIPMW010000065.1_7	CAIPMW010000065.1_6									CAIPMW010000080.1_11	CAIPMW010000080.1_9	CAIPMW010000080.1_10
1356	GB_GCA_903869265.1	CAIPYE010000007.1_11	CAIPYE010000007.1_14	CAIPYE010000007.1_15											
1357	GB_GCA_903869365.1	CAIPYV010000127.1_33	CAIPYV010000127.1_36	CAIPYV010000127.1_37									CAIPYV010000135.1_27	CAIPYV010000135.1_29	CAIPYV010000135.1_28
1358	GB_GCA_903871235.1	CAIQGA010000081.1_2	CAIQGA010000081.1_5	CAIQGA010000081.1_6									CAIQGA010000171.1_20	CAIQGA010000171.1_18	CAIQGA010000171.1_19
1359	GB_GCA_903871465.1	CAIQHB010000022.1_9	CAIQHB010000022.1_12	CAIQHB010000022.1_13							CAIQHB010000039.1_170	CAIQHB010000070.1_54			
1360	GB_GCA_903874585.1	CAIQSY010000120.1_5	CAIQSY010000120.1_8	CAIQSY010000120.1_9									CAIQSY010000070.1_3	CAIQSY010000070.1_5	CAIQSY010000070.1_4
1361	GB_GCA_903875445.1	CAIQWD010000027.1_48	CAIQWD010000027.1_45	CAIQWD010000027.1_44											
1362	GB_GCA_903875675.1	CAIQXC010000936.1_5	CAIQXC010000936.1_6	CAIQXC010000936.1_7											
1363	GB_GCA_903882665.1	CAIRXW010000011.1_16	CAIRXW010000011.1_13	CAIRXW010000011.1_12									CAIRXW010000013.1_26	CAIRXW010000013.1_24	CAIRXW010000013.1_25
1364	GB_GCA_903884655.1	CAISFO010000066.1_10	CAISFO010000066.1_11	CAISFO010000066.1_12											
1365	GB_GCA_903887485.1	CAISPV010000119.1_25	CAISPV010000119.1_22	CAISPV010000119.1_21											
1366	GB_GCA_903887845.1	CAISRC010000142.1_23	CAISRC010000142.1_20	CAISRC010000142.1_19									CAISRC010000067.1_6	CAISRC010000067.1_8	CAISRC010000067.1_7
1367	GB_GCA_903889845.1	CAISZB010000095.1_12	CAISZB010000095.1_9	CAISZB010000095.1_8											
1368	GB_GCA_903891045.1	CAITDH010000371.1_3	CAITDH010000371.1_6	CAITDH010000372.1_2											
1369	GB_GCA_903893795.1	CAITNO010000037.1_65	CAITNO010000037.1_62	CAITNO010000037.1_61											
1370	GB_GCA_903895195.1	CAITSZ010000047.1_151	CAITSZ010000047.1_154	CAITSZ010000047.1_155									CAITSZ010000030.1_48	CAITSZ010000030.1_46	CAITSZ010000030.1_47
1371	GB_GCA_903896595.1	CAITYL010000375.1_16	CAITYL010000375.1_13	CAITYL010000375.1_11											
1372	GB_GCA_903896745.1	CAITZA010000458.1_6	CAITZA010000458.1_3	CAITZA010000458.1_2											
1373	GB_GCA_903896915.1	CAITZN010000516.1_4	CAITZN010000516.1_1	CAITZN010000524.1_6											
1374	GB_GCA_903898185.1	CAIUEN010000270.1_6	CAIUEN010000270.1_3	CAIUEN010000270.1_2											
1375	GB_GCA_903899865.1	CAIUKZ010000157.1_8	CAIUKZ010000157.1_5	CAIUKZ010000157.1_4											
1376	GB_GCA_903901335.1	CAIUQR010000122.1_22	CAIUQR010000122.1_19	CAIUQR010000122.1_18											
1377	GB_GCA_903903925.1	CAIVAU010000259.1_28	CAIVAU010000241.1_48	CAIVAU010000241.1_47	CAIVAU010000061.1_60	CAIVAU010000083.1_1	CAIVAU010000083.1_2						CAIVAU010000044.1_12	CAIVAU010000044.1_10	CAIVAU010000005.1_47
1378	GB_GCA_903909505.1	CAIVVZ010000222.1_4	CAIVVZ010000337.1_1	CAIVVZ010000337.1_2											
1379	GB_GCA_903911085.1	CAIWCC010000038.1_12	CAIWCC010000038.1_15	CAIWCC010000038.1_16											
1380	GB_GCA_903915655.1	CAIWTU010000122.1_16	CAIWTU010000024.1_15	CAIWTU010000024.1_14											
1381	GB_GCA_903915955.1	CAIWUU010000156.1_12	CAIWUU010000156.1_9	CAIWUU010000156.1_8									CAIWUU010000121.1_35	CAIWUU010000121.1_37	CAIWUU010000121.1_36
1382	GB_GCA_903917955.1	CAIXCO010000246.1_1	CAIXCO010000246.1_4	CAIXCO010000246.1_5									CAIXCO010000280.1_10	CAIXCO010000280.1_8	CAIXCO010000280.1_9
1383	GB_GCA_903920215.1	CAIXLG010000001.1_18	CAIXLG010000209.1_1	CAIXLG010000209.1_2				CAIXLG010000001.1_6	CAIXLG010000001.1_9	CAIXLG010000179.1_10			CAIXLG010000153.1_3	CAIXLG010000153.1_1	CAIXLG010000153.1_2
1384	GB_GCA_903925005.1	CAIYDX010000210.1_15	CAIYDX010000130.1_29	CAIYDX010000130.1_28											
1385	GB_GCA_903927685.1	CAIYOB010000766.1_12	CAIYOB010000766.1_13	CAIYOB010000766.1_14											
1386	GB_GCA_903927945.1	CAIYOZ010000087.1_6	CAIYOZ010000087.1_9	CAIYOZ010000087.1_10											
1387	GB_GCA_903928225.1	CAIYPU010000037.1_4	CAIYPU010000037.1_7	CAIYPU010000010.1_1									CAIYPU010000139.1_3	CAIYPU010000039.1_1	CAIYPU010000139.1_4
1388	GB_GCA_903929065.1	CAIYTJ010000326.1_1	CAIYTJ010000318.1_4	CAIYTJ010000318.1_3											
1389	GB_GCA_903929135.1	CAIYTH010000014.1_118	CAIYTH010000014.1_115	CAIYTH010000014.1_114									CAIYTH010000013.1_21	CAIYTH010000013.1_23	CAIYTH010000013.1_22
1390	GB_GCA_903929845.1	CAIYWF010000039.1_1	CAIYWF010000191.1_1	CAIYWF010000191.1_2									CAIYWF010000096.1_3	CAIYWF010000320.1_4	CAIYWF010000320.1_5
1391	GB_GCA_903930345.1	CAIYYI010000652.1_11	CAIYYI010000652.1_8	CAIYYI010000652.1_7											
1392	GB_GCA_903937835.1	CAJAAV010000278.1_10	CAJAAV010000278.1_13	CAJAAV010000278.1_14									CAJAAV010000136.1_4	CAJAAV010000136.1_6	CAJAAV010000136.1_5
1393	GB_GCA_903939765.1	CAJAIK010000116.1_4	CAJAIK010000116.1_1	CAJAIK010000120.1_2									CAJAIK010000036.1_55	CAJAIK010000036.1_53	CAJAIK010000036.1_54
1394	GB_GCA_903940125.1	CAJAJL010000079.1_38	CAJAJL010000079.1_41	CAJAJL010000079.1_42									CAJAJL010000123.1_4	CAJAJL010000123.1_2	CAJAJL010000123.1_3
1395	GB_GCA_903944085.1	CAJAQO010000136.1_11	CAJAQO010000136.1_12	CAJAQO010000037.1_1											
1396	GB_GCA_903944345.1	CAJARJ010000012.1_15	CAJARJ010000012.1_12	CAJARJ010000012.1_11											
1397	GB_GCA_903952205.1	CAJBEZ010000070.1_9	CAJBEZ010000070.1_12	CAJBEZ010000070.1_13											
1398	GB_GCA_903953895.1	CAJBLH010000269.1_1	CAJBLH010000269.1_4	CAJBLH010000269.1_5											
1399	GB_GCA_903960515.1	CAJCBL010000106.1_14	CAJCBL010000106.1_15	CAJCBL010000106.1_16											
1400	GB_GCA_903994365.1	CAJEXL010000008.1_17	CAJEXL010000008.1_14	CAJEXL010000008.1_13									CAJEXL010000005.1_34	CAJEXL010000005.1_32	CAJEXL010000005.1_33
1401	GB_GCA_903994455.1	CAJEXI010000041.1_11	CAJEXI010000041.1_8	CAJEXI010000041.1_7									CAJEXI010000004.1_96	CAJEXI010000004.1_98	CAJEXI010000004.1_97
1402	GB_GCA_903994525.1	CAJEXW010000021.1_9	CAJEXW010000021.1_12	CAJEXW010000021.1_13									CAJEXW010000001.1_147	CAJEXW010000001.1_145	CAJEXW010000001.1_146
1403	GB_GCA_903994635.1	CAJEXQ010000013.1_34	CAJEXQ010000013.1_37	CAJEXQ010000013.1_38									CAJEXQ010000002.1_40	CAJEXQ010000002.1_42	CAJEXQ010000002.1_41
1404	GB_GCA_904420215.1	CAJFUR010000087.1_10	CAJFUR010000087.1_12	CAJFUR010000087.1_11											
1405	GB_GCA_904420575.1	CAJFVW010000121.1_28	CAJFVW010000121.1_30	CAJFVW010000121.1_29											
1406	GB_GCA_905214875.1	CAJMNR010000015.1_7	CAJMNR010000015.1_5	CAJMNR010000015.1_10											
1407	GB_GCA_905215155.1	CAJMPJ010000011.1_91	CAJMPJ010000011.1_88	CAJMPJ010000011.1_87											
1408	GB_GCA_905234515.1	CAJOIN010000216.1_2	CAJOIN010000216.1_1	CAJOIN010000224.1_3											
1409	GB_GCA_905235455.1	CAJOLL010000010.1_15	CAJOLL010000010.1_10	CAJOLL010000010.1_12											
1410	GB_GCA_905235585.1	CAJOME010000025.1_1	CAJOME010000036.1_12	CAJOME010000036.1_11											
1411	GB_GCA_905235845.1	CAJONG010000009.1_34	CAJONG010000009.1_33	CAJONG010000009.1_32											
1412	GB_GCA_905235955.1	CAJONN010000043.1_9	CAJONN010000043.1_11	CAJONN010000043.1_12											
1413	GB_GCA_905236025.1	CAJOOB010000069.1_11	CAJOOB010000069.1_9	CAJOOB010000069.1_8											
1414	GB_GCA_905236225.1	CAJOPM010000155.1_2	CAJOPM010000032.1_5	CAJOPM010000032.1_6											
1415	GB_GCA_905236315.1	CAJOPO010000142.1_4	CAJOPO010000142.1_6	CAJOPO010000142.1_7											
1416	GB_GCA_905236365.1	CAJOPP010000570.1_2	CAJOPP010000342.1_14	CAJOPP010000342.1_13											
1417	GB_GCA_905236465.1	CAJOQA010000364.1_5	CAJOQA010000364.1_1	CAJOQA010000364.1_2											
1418	GB_GCA_905236815.1	CAJOPE010000159.1_10	CAJOPE010000159.1_8	CAJOPE010000159.1_9											
1419	GB_GCA_913009355.1	CAJVYN010000085.1_8	CAJVYN010000085.1_5	CAJVYN010000085.1_4											
1420	GB_GCA_913009475.1	CAJVYJ010000038.1_11	CAJVYJ010000038.1_8	CAJVYJ010000038.1_7											
1421	GB_GCA_913041495.1	CAJWHT010000026.1_17	CAJWHT010000026.1_20	CAJWHT010000026.1_21											
1422	GB_GCA_913060435.1	CAJXSB010000004.1_4	CAJXSB010000004.1_1	CAJXSB010000257.1_2											
1423	GB_GCA_913060505.1	CAJXRQ010000024.1_16	CAJXRQ010000024.1_19	CAJXRQ010000024.1_20											
1424	GB_GCA_913060805.1	CAJXTC010000045.1_22	CAJXTC010000045.1_25	CAJXTC010000045.1_26											
1425	GB_GCA_913060875.1	CAJXSL010000014.1_87	CAJXSL010000014.1_84	CAJXSL010000014.1_83											
1426	GB_GCA_913063105.1	CAJXYQ010000003.1_287	CAJXYQ010000003.1_290	CAJXYQ010000003.1_291											
1427	GB_GCA_913063155.1	CAJXYU010000006.1_182	CAJXYU010000006.1_179	CAJXYU010000006.1_178											
1428	GB_GCA_913063265.1	CAJXZG010000068.1_15	CAJXZG010000068.1_18	CAJXZG010000068.1_19											
1429	GB_GCA_934438135.1	CAKSBP010000061.1_7	CAKSBP010000061.1_9	CAKSBP010000061.1_10											
1430	GB_GCA_934699065.1	CAKUWD010000314.1_3	CAKUWD010000045.1_5	CAKUWD010000045.1_4											
1431	GB_GCA_945786855.1	CALZGI010000280.1_8	CALZGI010000041.1_2	CALZGI010000313.1_2											
1432	GB_GCA_945787285.1	CALZIC010000396.1_7	CALZIC010000122.1_1	CALZIC010000165.1_8											
1433	GB_GCA_945787305.1	CALZIH010000312.1_2	CALZIH010000101.1_6	CALZIH010000101.1_5											
1434	GB_GCA_945787465.1	CALZIZ010000332.1_5	CALZIZ010000181.1_11	CALZIZ010000181.1_10											
1435	GB_GCA_945863875.1	CAMBBS010000002.1_159	CAMBBS010000002.1_162	CAMBBS010000002.1_163											
1436	GB_GCA_945870155.1	CAMBSB010000153.1_12	CAMBSB010000153.1_15	CAMBSB010000259.1_4											
1437	GB_GCA_945872305.1	CAMCAC010000199.1_2	CAMCAC010000199.1_1	CAMCAC010000146.1_2											
1438	GB_GCA_945897785.1	CAMDGD010000019.1_4	CAMDGD010000019.1_1	CAMDGD010000026.1_19											
1439	GB_GCA_945902955.1	CAMDNO010000024.1_4	CAMDNO010000024.1_1	CAMDNO010000063.1_2											
1440	RS_GCF_000006985.1	NC_002932.3_1331	NC_002932.3_1334	NC_002932.3_1335									NC_002932.3_1883	NC_002932.3_1881	NC_002932.3_1882
1441	RS_GCF_000007345.1	NC_003552.1_4100	NC_003552.1_4103	NC_003552.1_4104				NC_003552.1_1248	NC_003552.1_1245	NC_003552.1_1255	NC_003552.1_3807	NC_003552.1_3806			
1442	RS_GCF_000008765.1	NC_003030.1_260	NC_003030.1_263	NC_003030.1_264											
1443	RS_GCF_000010665.1	NC_012796.1_1986	NC_012796.1_1983	NC_012796.1_1982											
1444	RS_GCF_000011905.1	NC_002936.3_1093	NC_002936.3_1090	NC_002936.3_1089											
1445	RS_GCF_000012485.1	NC_007512.1_1574	NC_007512.1_1577	NC_007512.1_1578									NC_007512.1_215	NC_007512.1_217	NC_007512.1_216
1446	RS_GCF_000014965.1	NC_008554.1_1041	NC_008554.1_1038	NC_008554.1_1037											
1447	RS_GCF_000015125.1	NC_008639.1_772	NC_008639.1_769	NC_008639.1_768									NC_008639.1_2530	NC_008639.1_2528	NC_008639.1_2529
1448	RS_GCF_000015865.1	NC_009012.1_1638	NC_009012.1_1630	NC_009012.1_1631											
1449	RS_GCF_000016165.1	NC_009253.1_3002	NC_009253.1_2999	NC_009253.1_2998											
1450	RS_GCF_000016505.1	NC_009706.1_3067	NC_009706.1_3064	NC_009706.1_3063				NC_009706.1_1718	NC_009706.1_336	NC_009706.1_3061					
1451	RS_GCF_000016985.1	NC_009633.1_3534	NC_009633.1_3531	NC_009633.1_3530											
1452	RS_GCF_000017625.1	NC_009712.1_1172	NC_009712.1_1175	NC_009712.1_1176							NC_009712.1_1459	NC_009712.1_2141			
1453	RS_GCF_000020365.1	NC_012108.1_971	NC_012108.1_974	NC_012108.1_975											
1454	RS_GCF_000020465.1	NC_010803.1_695	NC_010803.1_692	NC_010803.1_691									NC_010803.1_2240	NC_010803.1_2238	NC_010803.1_2239
1455	RS_GCF_000020505.1	NC_011027.1_1622	NC_011027.1_1625	NC_011027.1_1626									NC_011027.1_217	NC_011027.1_219	NC_011027.1_218
1456	RS_GCF_000020525.1	NC_011026.1_1064	NC_011026.1_1061	NC_011026.1_1060									NC_011026.1_1405	NC_011026.1_1403	NC_011026.1_1404
1457	RS_GCF_000020625.1	NC_011059.1_1621	NC_011059.1_1624	NC_011059.1_1625									NC_011059.1_2018	NC_011059.1_2016	NC_011059.1_2017
1458	RS_GCF_000020645.1	NC_011060.1_1961	NC_011060.1_1964	NC_011060.1_1965									NC_011060.1_319	NC_011060.1_321	NC_011060.1_320
1459	RS_GCF_000020985.1	NC_011296.1_1645	NC_011296.1_1644	NC_011296.1_1643											
1460	RS_GCF_000021965.1	NC_011832.1_564	NC_011832.1_561	NC_011832.1_560							NC_011832.1_677	NC_011832.1_236			
1461	RS_GCF_000023225.1	NC_013173.1_829	NC_013173.1_832	NC_013173.1_833											
1462	RS_GCF_000023445.1	NC_012881.1_449	NC_012881.1_446	NC_012881.1_445											
1463	RS_GCF_000024205.1	NC_013216.1_986	NC_013216.1_989	NC_013216.1_990											
1464	RS_GCF_000025905.1	NC_014008.1_2849	NC_014008.1_2848	NC_014008.1_2847											
1465	RS_GCF_000063445.1	NC_009464.1_1403	NC_009464.1_1400	NC_009464.1_1399							NC_009464.1_1104	NC_009464.1_1105			
1466	RS_GCF_000092205.1	NC_014216.1_2470	NC_014216.1_2473	NC_014216.1_2474											
1467	RS_GCF_000143685.1	NC_014328.1_462	NC_014328.1_465	NC_014328.1_466											
1468	RS_GCF_000143965.1	NC_014365.1_443	NC_014365.1_440	NC_014365.1_439											
1469	RS_GCF_000143985.1	NC_014364.1_2995	NC_014364.1_2992	NC_014364.1_2991											
1470	RS_GCF_000145275.1	NC_014393.1_2841	NC_014393.1_2838	NC_014393.1_2837											
1471	RS_GCF_000145615.1	NC_014410.1_1865	NC_014410.1_1864	NC_014410.1_1863											
1472	RS_GCF_000146505.1	NC_017448.1_1464	NC_017448.1_1476	NC_017448.1_1466											
1473	RS_GCF_000147075.1	NC_014484.1_350	NC_014484.1_347	NC_014484.1_346											
1474	RS_GCF_000147875.1	NC_014507.1_263	NC_014507.1_260	NC_014507.1_259							NC_014507.1_1003	NC_014507.1_2371			
1475	RS_GCF_000155555.1	NZ_DS989843.1_36	NZ_DS989843.1_33	NZ_DS989843.1_32									NZ_DS989875.1_60	NZ_DS989875.1_61	NZ_DS989842.1_176
1476	RS_GCF_000162875.1	NZ_GG700631.1_110	NZ_GG700631.1_112	NZ_GG700631.1_111											
1477	RS_GCF_000165505.1	NC_014632.1_1424	NC_014632.1_1421	NC_014632.1_1420											
1478	RS_GCF_000168715.1	NZ_AASE01000001.1_44	NZ_AASE01000001.1_47	NZ_AASE01000001.1_48									NZ_AASE01000013.1_32	NZ_AASE01000013.1_34	NZ_AASE01000013.1_33
1479	RS_GCF_000171235.2	NZ_ABEA03000004.1_51	NZ_ABEA03000004.1_50	NZ_ABEA03000004.1_49											
1480	RS_GCF_000174415.1	NZ_ACJM01000023.1_11	NZ_ACJM01000023.1_8	NZ_ACJM01000023.1_7											
1481	RS_GCF_000174435.1	NZ_ACJN02000001.1_320	NZ_ACJN02000001.1_323	NZ_ACJN02000001.1_324											
1482	RS_GCF_000175795.2	NZ_ACXX02000015.1_82	NZ_ACXX02000015.1_85	NZ_ACXX02000015.1_86											
1483	RS_GCF_000176915.2	NC_014844.1_1019	NC_014844.1_1022	NC_014844.1_1023											
1484	RS_GCF_000177215.2	NZ_CM001368.1_475	NZ_CM001368.1_472	NZ_CM001368.1_471											
1485	RS_GCF_000178115.2	NC_014828.1_1561	NC_014828.1_1558	NC_014828.1_1557				NC_014828.1_2297	NC_014828.1_2304	NC_014828.1_2305					
1486	RS_GCF_000178155.2	NZ_ADKM02000112.1_8	NZ_ADKM02000124.1_6	NZ_ADKM02000124.1_5											
1487	RS_GCF_000178835.2	NC_015275.1_445	NC_015275.1_448	NC_015275.1_449											
1488	RS_GCF_000179555.1	NZ_AECZ01000014.1_94	NZ_AECZ01000006.1_7	NZ_AECZ01000006.1_8											
1489	RS_GCF_000179595.2	NZ_JH556659.1_645	NZ_JH556659.1_648	NZ_JH556659.1_649											
1490	RS_GCF_000179635.2	NC_014833.1_2466	NC_014833.1_1965	NC_014833.1_1966											
1491	RS_GCF_000183135.1	NC_014734.1_1432	NC_014734.1_1435	NC_014734.1_1436											
1492	RS_GCF_000186885.1	NC_014972.1_3037	NC_014972.1_3040	NC_014972.1_3041											
1493	RS_GCF_000189295.2	NC_016803.1_1296	NC_016803.1_1293	NC_016803.1_1292											
1494	RS_GCF_000189755.2	NZ_KI912183.1_849	NZ_KI912183.1_846	NZ_KI912183.1_842											
1495	RS_GCF_000195295.1	NC_015388.1_352	NC_015388.1_355	NC_015388.1_356											
1496	RS_GCF_000195755.1	NC_005863.1_15	NC_005863.1_12	NC_005863.1_11											
1497	RS_GCF_000204415.1	NC_015416.1_538	NC_015416.1_541	NC_015416.1_542							NC_015416.1_1681	NC_015416.1_447			
1498	RS_GCF_000213555.1	NZ_GL891979.1_631	NZ_GL891979.1_628	NZ_GL891979.1_627											
1499	RS_GCF_000214355.1	NC_015577.1_2585	NC_015577.1_2582	NC_015577.1_2581											
1500	RS_GCF_000214375.1	NC_015578.1_1133	NC_015578.1_1136	NC_015578.1_1137											
1501	RS_GCF_000215085.1	NC_015589.1_3474	NC_015589.1_3471	NC_015589.1_3470											
1502	RS_GCF_000226255.1	NZ_AGFG01000060.1_111	NZ_AGFG01000060.1_114	NZ_AGFG01000060.1_115											
1503	RS_GCF_000230835.1	NZ_CM001240.1_3260	NZ_CM001240.1_3263	NZ_CM001240.1_3264				NZ_CM001240.1_4217	NZ_CM001240.1_4216	NZ_CM001240.1_465					
1504	RS_GCF_000233695.2	NZ_CM001488.1_3182	NZ_CM001488.1_3183	NZ_CM001488.1_3184											
1505	RS_GCF_000233715.2	NC_021184.1_2329	NC_021184.1_2326	NC_021184.1_2325											
1506	RS_GCF_000237085.1	NC_016627.1_1263	NC_016627.1_1266	NC_016627.1_1267											
1507	RS_GCF_000242615.2	NZ_KI912268.1_870	NZ_KI912268.1_867	NZ_KI912268.1_866											
1508	RS_GCF_000244875.1	NC_016791.1_2540	NC_016791.1_2537	NC_016791.1_2536											
1509	RS_GCF_000246895.1	NZ_BAEV01000114.1_9	NZ_BAEV01000046.1_23	NZ_BAEV01000046.1_22											
1510	RS_GCF_000247605.1	NC_016894.1_800	NC_016894.1_797	NC_016894.1_796											
1511	RS_GCF_000251105.1	NC_017034.1_141	NC_017034.1_144	NC_017034.1_145							NC_017034.1_63	NC_017034.1_64			
1512	RS_GCF_000255555.1	NZ_AGRW01000050.1_16	NZ_AGRW01000050.1_4	NZ_AGRW01000050.1_10											
1513	RS_GCF_000260795.1	NZ_AJGU01000011.1_21	NZ_AJGU01000003.1_173	NZ_AJGU01000003.1_177											
1514	RS_GCF_000266945.1	NC_018025.1_5444	NC_018025.1_5447	NC_018025.1_5448											
1515	RS_GCF_000271485.2	NZ_AKVN02000001.1_4471	NZ_AKVN02000001.1_4468	NZ_AKVN02000001.1_4467				NZ_AKVN02000001.1_1161	NZ_AKVN02000001.1_1164	NZ_AKVN02000001.1_1910					
1516	RS_GCF_000271665.2	NZ_CP010978.1_4468	NZ_CP010978.1_4465	NZ_CP010978.1_4464											
1517	RS_GCF_000275865.1	NZ_CM001555.1_533	NZ_CM001555.1_530	NZ_CM001555.1_529							NZ_CM001555.1_1674	NZ_CM001555.1_1831			
1518	RS_GCF_000284095.1	NC_017068.1_2777	NC_017068.1_2776	NC_017068.1_2775											
1519	RS_GCF_000297095.1	NZ_AEEA01000066.1_60	NZ_AEEA01000066.1_57	NZ_AEEA01000066.1_56				NZ_AEEA01000019.1_78	NZ_AEEA01000019.1_81	NZ_AEEA01000037.1_34					
1520	RS_GCF_000308215.1	NZ_CAJE01000024.1_39	NZ_CAJE01000024.1_42	NZ_CAJE01000024.1_43				NZ_CAJE01000013.1_252	NZ_CAJE01000013.1_248	NZ_CAJE01000024.1_119	NZ_CAJE01000012.1_41	NZ_CAJE01000024.1_117			
1521	RS_GCF_000315365.1	NZ_CAOS01000003.1_446	NZ_CAOS01000003.1_443	NZ_CAOS01000003.1_442											
