	GenomeID	nifH	nifD	nifK	vnfH	vnfD	vnfK	anfH	anfD	anfK	nflD	nflH	ChlN	ChIl	ChlB
2800	GB_GCA_900111435.1	FOIY01000004.1_89	FOIY01000003.1_135	FOIY01000003.1_134											
2801	GB_GCA_900112785.1	FONB01000004.1_131	FONB01000005.1_280	FONB01000005.1_281											
2802	GB_GCA_900119535.1	FPJT01000010.1_67	FPJT01000003.1_147	FPJT01000025.1_6											
2803	GB_GCA_900176545.1	FWXP01000008.1_26	FWXP01000003.1_228	FWXP01000003.1_229											
2804	GB_GCA_900177435.1	FXAI01000002.1_430	FXAI01000004.1_124	FXAI01000004.1_125											
2805	GB_GCA_900184925.1	FXYJ02000006.1_17	FXYJ02000005.1_74	FXYJ02000005.1_73											
2806	GB_GCA_900290365.1	OMOE01000122.1_10	OMOE01000136.1_16	OMOE01000136.1_15											
2807	GB_GCA_900290375.1	OMOF01000625.1_2	OMOF01000277.1_4	OMOF01000277.1_5				OMOF01000020.1_14	OMOF01000020.1_11	OMOF01000020.1_9					
2808	GB_GCA_900299075.1	OMIK01000088.1_6	OMIK01000052.1_10	OMIK01000052.1_11									OMIK01000089.1_6	OMIK01000089.1_8	OMIK01000089.1_7
2809	GB_GCA_900299285.1	OMJF01000232.1_4	OMJF01000156.1_9	OMJF01000156.1_10									OMJF01000197.1_36	OMJF01000197.1_38	OMJF01000235.1_2
2810	GB_GCA_900313405.1	OMQY01000091.1_7	OMQY01000199.1_13	OMQY01000199.1_12											
2811	GB_GCA_900313955.1	OMTP01000297.1_1	OMTP01000052.1_6	OMTP01000052.1_7											
2812	GB_GCA_900314495.1	OMVJ01000008.1_20	OMVJ01000012.1_57	OMVJ01000012.1_56									OMVJ01000020.1_41	OMVJ01000004.1_47	OMVJ01000020.1_34
2813	GB_GCA_900314555.1	OMVQ01000096.1_19	OMVQ01000059.1_7	OMVQ01000059.1_8											
2814	GB_GCA_900314615.1	OMWA01000002.1_6	OMWA01000045.1_4	OMWA01000045.1_3							OMWA01000015.1_22	OMWA01000010.1_18			
2815	GB_GCA_900314975.1	OMXI01000063.1_7	OMXI01000001.1_28	OMXI01000001.1_27									OMXI01000005.1_55	OMXI01000067.1_7	OMXI01000005.1_56
2816	GB_GCA_900315015.1	OMXJ01000006.1_15	OMXJ01000034.1_24	OMXJ01000034.1_25											
2817	GB_GCA_900315105.1	OMXX01000003.1_26	OMXX01000006.1_99	OMXX01000006.1_100											
2818	GB_GCA_900315285.1	OMYO01000003.1_42	OMYO01000017.1_28	OMYO01000017.1_27									OMYO01000008.1_3	OMYO01000003.1_80	OMYO01000008.1_2
2819	GB_GCA_900315395.1	OMZC01000065.1_39	OMZC01000123.1_10	OMZC01000123.1_9											
2820	GB_GCA_900315425.1	OMZA01000016.1_16	OMZA01000014.1_13	OMZA01000014.1_12											
2821	GB_GCA_900316275.1	ONCF01000058.1_6	ONCF01000001.1_5	ONCF01000001.1_6									ONCF01000003.1_33	ONCF01000115.1_4	ONCF01000003.1_32
2822	GB_GCA_900316465.1	ONDD01000043.1_9	ONDD01000006.1_52	ONDD01000006.1_53											
2823	GB_GCA_900316715.1	ONEC01000013.1_21	ONEC01000048.1_12	ONEC01000048.1_11									ONEC01000023.1_3	ONEC01000005.1_29	ONEC01000023.1_4
2824	GB_GCA_900316885.1	ONEQ01000010.1_4	ONEQ01000237.1_2	ONEQ01000049.1_12									ONEQ01000049.1_3	ONEQ01000039.1_4	ONEQ01000049.1_2
2825	GB_GCA_900316905.1	ONET01000014.1_39	ONET01000001.1_22	ONET01000001.1_21											
2826	GB_GCA_900317035.1	ONFC01000038.1_18	ONFC01000088.1_3	ONFC01000088.1_2											
2827	GB_GCA_900317395.1	ONGS01000031.1_11	ONGS01000197.1_5	ONGS01000197.1_4											
2828	GB_GCA_900318545.1	ONLC01000055.1_9	ONLC01000005.1_11	ONLC01000005.1_12									ONLC01000085.1_6	ONLC01000017.1_6	ONLC01000085.1_7
2829	GB_GCA_900319075.1	ONMZ01000012.1_37	ONMZ01000011.1_34	ONMZ01000011.1_35									ONMZ01000030.1_27	ONMZ01000019.1_49	ONMZ01000030.1_28
2830	GB_GCA_900319195.1	ONNL01000043.1_10	ONNL01000121.1_8	ONNL01000121.1_7									ONNL01000024.1_5	ONNL01000129.1_23	ONNL01000024.1_4
2831	GB_GCA_900319625.1	ONPD01000007.1_42	ONPD01000009.1_32	ONPD01000009.1_33											
2832	GB_GCA_900321525.1	ONWL01000063.1_3	ONWL01000168.1_3	ONWL01000168.1_4											
2833	GB_GCA_900466005.1	UEGQ01000001.1_372	UEGQ01000002.1_62	UEGQ01000002.1_61											
2834	GB_GCA_900466575.1	UBMP01000014.1_69	UBMP01000007.1_146	UBMP01000007.1_145											
2835	GB_GCA_900498215.1	LR026962.1_1490	LR026962.1_653	LR026962.1_654											
2836	GB_GCA_900539175.1	UQAW01000051.1_3	UQAW01000009.1_11	UQAW01000009.1_12											
2837	GB_GCA_900542575.1	UQOE01000026.1_21	UQOE01000004.1_136	UQOE01000004.1_137									UQOE01000003.1_104	UQOE01000004.1_1	UQOE01000003.1_103
2838	GB_GCA_900542835.1	UQPB01000012.1_27	UQPB01000008.1_21	UQPB01000008.1_20									UQPB01000006.1_10	UQPB01000033.1_16	UQPB01000006.1_9
2839	GB_GCA_900543345.1	UQRJ01000007.1_12	UQRJ01000161.1_2	UQRJ01000161.1_3											
2840	GB_GCA_900544885.1	UQWU01000008.1_21	UQWU01000001.1_78	UQWU01000043.1_6											
2841	GB_GCA_900546895.1	UREO01000008.1_5	UREO01000034.1_10	UREO01000034.1_9											
2842	GB_GCA_900549775.1	URPR01000017.1_14	URPR01000011.1_7	URPR01000011.1_6											
2843	GB_GCA_900550105.1	URQW01000028.1_27	URQW01000020.1_16	URQW01000020.1_17											
2844	GB_GCA_900551335.1	URVO01000067.1_5	URVO01000061.1_4	URVO01000053.1_7									URVO01000031.1_6	URVO01000247.1_3	URVO01000031.1_7
2845	GB_GCA_900551745.1	URXA01000011.1_37	URXA01000012.1_32	URXA01000029.1_5									URXA01000004.1_25	URXA01000015.1_28	URXA01000004.1_24
2846	GB_GCA_900552085.1	URYB01000009.1_6	URYB01000079.1_5	URYB01000079.1_4											
2847	GB_GCA_900552855.1	USBG01000005.1_16	USBG01000104.1_2	USBG01000001.1_9									USBG01000179.1_2	USBG01000077.1_5	USBG01000179.1_1
2848	GB_GCA_900553265.1	USDD01000138.1_3	USDD01000057.1_4	USDD01000057.1_3											
2849	GB_GCA_900556935.1	USQL01000060.1_10	USQL01000006.1_7	USQL01000006.1_8											
2850	GB_GCA_900609035.2	UXAT02000011.1_25	UXAT02000012.1_136	UXAT02000012.1_137											
2851	GB_GCA_900753045.1	CAADXO010000068.1_2	CAADXO010000019.1_37	CAADXO010000002.1_33							CAADXO010000071.1_53	CAADXO010000019.1_36	CAADXO010000078.1_23	CAADXO010000029.1_55	CAADXO010000043.1_64
2852	GB_GCA_900753095.1	CAADXT010000087.1_4	CAADXT010000148.1_4	CAADXT010000148.1_5											
2853	GB_GCA_900761435.1	CAAFCW010000182.1_24	CAAFCW010000224.1_4	CAAFCW010000106.1_16											
2854	GB_GCA_900766135.1	CAAFUF010000011.1_22	CAAFUF010000029.1_13	CAAFUF010000029.1_12											
2855	GB_GCA_900769985.1	CAAGIS010000014.1_16	CAAGIS010000051.1_13	CAAGIS010000051.1_14											
2856	GB_GCA_900770955.1	CAAGLX010000015.1_93	CAAGLX010000025.1_57	CAAGLX010000007.1_4									CAAGLX010000013.1_6	CAAGLX010000019.1_40	CAAGLX010000026.1_55
2857	GB_GCA_901456055.1	CABDWT010000016.1_937	CABDWT010000016.1_860	CABDWT010000016.1_859											
2858	GB_GCA_902158745.1	CABGHH010000175.1_3	CABGHH010000072.1_7	CABGHH010000123.1_6							CABGHH010000033.1_8	CABGHH010000244.1_1			
2859	GB_GCA_902362865.1	CABIYE010000021.1_33	CABIYE010000009.1_54	CABIYE010000009.1_55											
2860	GB_GCA_902363665.1	CABJAW010000014.1_86	CABJAW010000008.1_141	CABJAW010000008.1_140											
2861	GB_GCA_902363735.1	CABJBA010000007.1_221	CABJBA010000009.1_142	CABJBA010000009.1_141									CABJBA010000003.1_409	CABJBA010000003.1_31	CABJBA010000003.1_408
2862	GB_GCA_902384525.1	CABMCA010000054.1_10	CABMCA010000102.1_35	CABMCA010000102.1_36							CABMCA010000097.1_41	CABMCA010000102.1_32			
2863	GB_GCA_902386135.1	CABMIB010000100.1_17	CABMIB010000093.1_5	CABMIB010000093.1_6							CABMIB010000041.1_18	CABMIB010000041.1_19			
2864	GB_GCA_902725215.1	CACUVI010000025.1_64	CACUVI010000001.1_69	CACUVI010000001.1_70											
2865	GB_GCA_902729415.1	CACVCF010000035.1_27	CACVCF010000223.1_143	CACVCF010000223.1_144											
2866	GB_GCA_902756345.1	CACVQR010000025.1_13	CACVQR010000001.1_200	CACVQR010000001.1_201											
2867	GB_GCA_902761225.1	CACWJQ010000021.1_28	CACWJQ010000026.1_1	CACWJQ010000026.1_2											
2868	GB_GCA_902761355.1	CACWJY010000003.1_161	CACWJY010000023.1_8	CACWJY010000023.1_7											
2869	GB_GCA_902762735.1	CACWPP010000032.1_15	CACWPP010000036.1_15	CACWPP010000036.1_16							CACWPP010000039.1_14	CACWPP010000039.1_16	CACWPP010000039.1_18	CACWPP010000104.1_6	CACWPP010000039.1_17
2870	GB_GCA_902762795.1	CACWPM010000024.1_19	CACWPM010000083.1_2	CACWPM010000083.1_3											
2871	GB_GCA_902762855.1	CACWPR010000013.1_19	CACWPR010000058.1_1	CACWPR010000058.1_2											
2872	GB_GCA_902762955.1	CACWQH010000016.1_17	CACWQH010000033.1_9	CACWQH010000033.1_10											
2873	GB_GCA_902763335.1	CACWRR010000032.1_4	CACWRR010000048.1_20	CACWRR010000048.1_19											
2874	GB_GCA_902764825.1	CACWXL010000025.1_9	CACWXL010000004.1_14	CACWXL010000004.1_13							CACWXL010000005.1_72	CACWXL010000005.1_74	CACWXL010000005.1_66	CACWXL010000007.1_45	CACWXL010000005.1_65
2875	GB_GCA_902766045.1	CACXCA010000004.1_65	CACXCA010000001.1_32	CACXCA010000001.1_31											
2876	GB_GCA_902766125.1	CACXCG010000018.1_45	CACXCG010000046.1_21	CACXCG010000046.1_20											
2877	GB_GCA_902766335.1	CACXDI010000052.1_4	CACXDI010000148.1_26	CACXDI010000148.1_25									CACXDI010000100.1_6	CACXDI010000021.1_6	CACXDI010000100.1_5
2878	GB_GCA_902766345.1	CACXDK010000049.1_2	CACXDK010000030.1_4	CACXDK010000379.1_5											
2879	GB_GCA_902766735.1	CACXEU010000054.1_14	CACXEU010000002.1_4	CACXEU010000002.1_3											
2880	GB_GCA_902766825.1	CACXFB010000032.1_6	CACXFB010000018.1_31	CACXFB010000018.1_30											
2881	GB_GCA_902767015.1	CACXFV010000051.1_4	CACXFV010000007.1_15	CACXFV010000007.1_16											
2882	GB_GCA_902767035.1	CACXFU010000035.1_2	CACXFU010000131.1_12	CACXFU010000131.1_11							CACXFU010000006.1_20	CACXFU010000006.1_18	CACXFU010000006.1_16	CACXFU010000110.1_4	CACXFU010000006.1_17
2883	GB_GCA_902767115.1	CACXGK010000093.1_11	CACXGK010000234.1_2	CACXGK010000234.1_3									CACXGK010000265.1_29	CACXGK010000074.1_4	CACXGK010000265.1_30
2884	GB_GCA_902767135.1	CACXGE010000014.1_30	CACXGE010000151.1_12	CACXGE010000151.1_11											
2885	GB_GCA_902767145.1	CACXGG010000030.1_7	CACXGG010000233.1_7	CACXGG010000233.1_8											
2886	GB_GCA_902769175.1	CACXNW010000001.1_31	CACXNW010000030.1_52	CACXNW010000030.1_51							CACXNW010000003.1_61	CACXNW010000013.1_40			
2887	GB_GCA_902771595.1	CACXXH010000002.1_32	CACXXH010000047.1_21	CACXXH010000047.1_20											
2888	GB_GCA_902772605.1	CACYBG010000262.1_3	CACYBG010000323.1_5	CACYBG010000245.1_13											
2889	GB_GCA_902772975.1	CACYCX010000009.1_6	CACYCX010000089.1_5	CACYCX010000089.1_4											
2890	GB_GCA_902773065.1	CACYDD010000026.1_6	CACYDD010000246.1_6	CACYDD010000246.1_5											
2891	GB_GCA_902773095.1	CACYDA010000099.1_5	CACYDA010000156.1_8	CACYDA010000156.1_7											
2892	GB_GCA_902773215.1	CACYDQ010000230.1_11	CACYDQ010000277.1_10	CACYDQ010000277.1_9											
2893	GB_GCA_902774525.1	CACYIR010000024.1_1	CACYIR010000198.1_1	CACYIR010000198.1_2											
2894	GB_GCA_902775195.1	CACYLQ010000015.1_18	CACYLQ010000039.1_6	CACYLQ010000039.1_5											
2895	GB_GCA_902775565.1	CACYMP010000032.1_11	CACYMP010000012.1_44	CACYMP010000012.1_43							CACYMP010000002.1_78	CACYMP010000002.1_80	CACYMP010000002.1_72	CACYMP010000008.1_26	CACYMP010000002.1_71
2896	GB_GCA_902776765.1	CACYRP010000023.1_19	CACYRP010000083.1_3	CACYRP010000083.1_2											
2897	GB_GCA_902776945.1	CACYSH010000019.1_61	CACYSH010000001.1_53	CACYSH010000001.1_52									CACYSH010000276.1_1	CACYSH010000009.1_3	CACYSH010000205.1_1
2898	GB_GCA_902778245.1	CACYXH010000009.1_5	CACYXH010000065.1_13	CACYXH010000065.1_12											
2899	GB_GCA_902778265.1	CACYXI010000010.1_30	CACYXI010000211.1_3	CACYXI010000211.1_4											
2900	GB_GCA_902779055.1	CACZAD010000037.1_31	CACZAD010000036.1_37	CACZAD010000036.1_27											
2901	GB_GCA_902779395.1	CACZBK010000007.1_3	CACZBK010000040.1_10	CACZBK010000040.1_9											
2902	GB_GCA_902779445.1	CACZBM010000024.1_24	CACZBM010000023.1_39	CACZBM010000023.1_38											
2903	GB_GCA_902779965.1	CACZDK010000019.1_32	CACZDK010000049.1_2	CACZDK010000049.1_15											
2904	GB_GCA_902780115.1	CACZEJ010000048.1_7	CACZEJ010000132.1_6	CACZEJ010000132.1_7											
2905	GB_GCA_902780505.1	CACZFN010000036.1_1	CACZFN010000023.1_6	CACZFN010000023.1_5									CACZFN010000012.1_26	CACZFN010000021.1_25	CACZFN010000012.1_27
2906	GB_GCA_902780785.1	CACZGS010000011.1_72	CACZGS010000006.1_147	CACZGS010000006.1_148							CACZGS010000004.1_61	CACZGS010000004.1_63	CACZGS010000004.1_55	CACZGS010000005.1_191	CACZGS010000004.1_54
2907	GB_GCA_902780915.1	CACZHK010000038.1_20	CACZHK010000018.1_3	CACZHK010000018.1_2											
2908	GB_GCA_902780985.1	CACZHN010000055.1_5	CACZHN010000214.1_4	CACZHN010000002.1_11									CACZHN010000036.1_23	CACZHN010000035.1_14	CACZHN010000036.1_22
2909	GB_GCA_902781305.1	CACZIV010000007.1_102	CACZIV010000056.1_8	CACZIV010000056.1_7											
2910	GB_GCA_902781565.1	CACZJT010000008.1_36	CACZJT010000011.1_21	CACZJT010000011.1_22							CACZJT010000003.1_12	CACZJT010000003.1_14	CACZJT010000003.1_16	CACZJT010000046.1_6	CACZJT010000003.1_15
2911	GB_GCA_902782235.1	CACZML010000024.1_10	CACZML010000003.1_11	CACZML010000003.1_10									CACZML010000086.1_9	CACZML010000026.1_8	CACZML010000202.1_1
2912	GB_GCA_902782665.1	CACZOA010000062.1_3	CACZOA010000074.1_6	CACZOA010000074.1_7											
2913	GB_GCA_902782715.1	CACZOG010000192.1_4	CACZOG010000283.1_1	CACZOG010000283.1_2									CACZOG010000113.1_4	CACZOG010000240.1_4	CACZOG010000113.1_2
2914	GB_GCA_902782945.1	CACZOU010000061.1_41	CACZOU010000077.1_3	CACZOU010000077.1_2							CACZOU010000019.1_41	CACZOU010000046.1_7			
2915	GB_GCA_902782985.1	CACZPC010000180.1_2	CACZPC010000177.1_6	CACZPC010000177.1_5											
2916	GB_GCA_902782995.1	CACZPJ010000112.1_3	CACZPJ010000011.1_36	CACZPJ010000011.1_37											
2917	GB_GCA_902783005.1	CACZPI010000082.1_3	CACZPI010000073.1_16	CACZPI010000073.1_17									CACZPI010000081.1_11	CACZPI010000074.1_25	CACZPI010000081.1_10
2918	GB_GCA_902783155.1	CACZPR010000005.1_66	CACZPR010000118.1_82	CACZPR010000118.1_81											
2919	GB_GCA_902783485.1	CACZRG010000011.1_13	CACZRG010000230.1_16	CACZRG010000230.1_15											
2920	GB_GCA_902783775.1	CACZSI010000070.1_21	CACZSI010000131.1_4	CACZSI010000131.1_3											
2921	GB_GCA_902784195.1	CACZTX010000014.1_5	CACZTX010000002.1_68	CACZTX010000002.1_67							CACZTX010000006.1_116	CACZTX010000002.1_66			
2922	GB_GCA_902784425.1	CACZUS010000022.1_28	CACZUS010000017.1_39	CACZUS010000017.1_40											
2923	GB_GCA_902785455.1	CACZYY010000021.1_14	CACZYY010000114.1_5	CACZYY010000114.1_11											
2924	GB_GCA_902785885.1	CADAAS010000028.1_12	CADAAS010000015.1_2	CADAAS010000015.1_1											
2925	GB_GCA_902786205.1	CADABQ010000041.1_10	CADABQ010000011.1_58	CADABQ010000011.1_57											
2926	GB_GCA_902786365.1	CADACD010000013.1_20	CADACD010000009.1_36	CADACD010000009.1_37											
2927	GB_GCA_902786965.1	CADAEJ010000018.1_31	CADAEJ010000002.1_28	CADAEJ010000002.1_27									CADAEJ010000048.1_11	CADAEJ010000079.1_2	CADAEJ010000048.1_12
2928	GB_GCA_902786975.1	CADAES010000017.1_35	CADAES010000025.1_22	CADAES010000025.1_21									CADAES010000038.1_8	CADAES010000004.1_59	CADAES010000038.1_7
2929	GB_GCA_902787365.1	CADAGC010000001.1_56	CADAGC010000127.1_2	CADAGC010000127.1_3							CADAGC010000061.1_8	CADAGC010000061.1_10	CADAGC010000061.1_12	CADAGC010000011.1_8	CADAGC010000061.1_11
2930	GB_GCA_902787595.1	CADAHD010000178.1_2	CADAHD010000483.1_3	CADAHD010000360.1_1											
2931	GB_GCA_902787825.1	CADAHS010000043.1_11	CADAHS010000002.1_122	CADAHS010000002.1_121							CADAHS010000012.1_4	CADAHS010000012.1_6	CADAHS010000012.1_8	CADAHS010000037.1_17	CADAHS010000012.1_7
2932	GB_GCA_902787975.1	CADAIP010000010.1_85	CADAIP010000006.1_132	CADAIP010000006.1_131											
2933	GB_GCA_902788505.1	CADAKH010000020.1_37	CADAKH010000001.1_142	CADAKH010000001.1_143											
2934	GB_GCA_902788555.1	CADAKQ010000002.1_47	CADAKQ010000012.1_9	CADAKQ010000012.1_10											
2935	GB_GCA_902788785.1	CADALT010000019.1_23	CADALT010000016.1_14	CADALT010000016.1_13									CADALT010000002.1_81	CADALT010000010.1_48	CADALT010000002.1_82
2936	GB_GCA_902789175.1	CADANF010000020.1_12	CADANF010000012.1_91	CADANF010000012.1_92											
2937	GB_GCA_902789325.1	CADANN010000039.1_10	CADANN010000027.1_25	CADANN010000032.1_10											
2938	GB_GCA_902789515.1	CADAOK010000156.1_3	CADAOK010000050.1_9	CADAOK010000050.1_8							CADAOK010000093.1_7	CADAOK010000093.1_5			
2939	GB_GCA_902789705.1	CADAPI010000260.1_1	CADAPI010000210.1_3	CADAPI010000234.1_3											
2940	GB_GCA_902790275.1	CADARM010000003.1_19	CADARM010000129.1_4	CADARM010000129.1_3							CADARM010000077.1_3	CADARM010000077.1_5	CADARM010000077.1_7	CADARM010000146.1_1	CADARM010000077.1_6
2941	GB_GCA_902791475.1	CADAWC010000034.1_17	CADAWC010000018.1_17	CADAWC010000018.1_27											
2942	GB_GCA_902792795.1	CADBBB010000011.1_17	CADBBB010000030.1_23	CADBBB010000030.1_22											
2943	GB_GCA_902793845.1	CADBFE010000063.1_9	CADBFE010000043.1_18	CADBFE010000043.1_20											
2944	GB_GCA_902794535.1	CADBHQ010000035.1_9	CADBHQ010000058.1_11	CADBHQ010000058.1_8											
2945	GB_GCA_902795385.1	CADBLC010000085.1_8	CADBLC010000050.1_4	CADBLC010000050.1_3											
2946	GB_GCA_902795895.1	CADBNB010000405.1_1	CADBNB010000093.1_2	CADBNB010000093.1_3											
2947	GB_GCA_902796065.1	CADBNS010000044.1_6	CADBNS010000145.1_9	CADBNS010000145.1_8											
2948	GB_GCA_902796255.1	CADBOP010000065.1_3	CADBOP010000009.1_2	CADBOP010000009.1_3											
2949	GB_GCA_902796985.1	CADBRC010000365.1_3	CADBRC010000296.1_3	CADBRC010000296.1_2											
2950	GB_GCA_902797015.1	CADBRG010000292.1_24	CADBRG010000019.1_2	CADBRG010000019.1_3							CADBRG010000177.1_1	CADBRG010000177.1_5	CADBRG010000177.1_4	CADBRG010000245.1_1	CADBRG010000253.1_4
2951	GB_GCA_902797085.1	CADBRM010000001.1_20	CADBRM010000039.1_2	CADBRM010000039.1_3							CADBRM010000105.1_7	CADBRM010000137.1_10			
2952	GB_GCA_902797305.1	CADBSK010000085.1_6	CADBSK010000042.1_21	CADBSK010000042.1_20											
2953	GB_GCA_902797675.1	CADBTR010000051.1_13	CADBTR010000122.1_11	CADBTR010000122.1_12											
2954	GB_GCA_902798615.1	CADBXL010000001.1_117	CADBXL010000013.1_38	CADBXL010000013.1_37											
2955	GB_GCA_902798865.1	CADBYQ010000003.1_12	CADBYQ010000094.1_1	CADBYQ010000287.1_2											
2956	GB_GCA_902799665.1	CADCBK010000030.1_2	CADCBK010000019.1_44	CADCBK010000019.1_43											
2957	GB_GCA_902799965.1	CADCCO010000077.1_4	CADCCO010000095.1_5	CADCCO010000095.1_6											
2958	GB_GCA_902800325.1	CADCDW010000019.1_23	CADCDW010000008.1_39	CADCDW010000008.1_38											
2959	GB_GCA_902800345.1	CADCDO010000041.1_14	CADCDO010000007.1_54	CADCDO010000007.1_56											
2960	GB_GCA_902800795.1	CADCFQ010000009.1_31	CADCFQ010000017.1_15	CADCFQ010000017.1_16							CADCFQ010000012.1_55	CADCFQ010000012.1_53	CADCFQ010000012.1_51	CADCFQ010000014.1_78	CADCFQ010000012.1_52
2961	GB_GCA_902801155.1	CADCHG010000001.1_130	CADCHG010000008.1_13	CADCHG010000008.1_14											
2962	GB_GCA_902801755.1	CADCJM010000095.1_2	CADCJM010000016.1_25	CADCJM010000016.1_26							CADCJM010000054.1_9	CADCJM010000054.1_7	CADCJM010000054.1_15	CADCJM010000057.1_9	CADCJM010000054.1_16
2963	GB_GCA_902802515.1	CADCMM010000003.1_27	CADCMM010000018.1_8	CADCMM010000018.1_9											
2964	GB_GCA_902802985.1	CADCOE010000052.1_4	CADCOE010000048.1_25	CADCOE010000048.1_24											
2965	GB_GCA_902803365.1	CADCPU010000065.1_3	CADCPU010000033.1_4	CADCPU010000033.1_2											
2966	GB_GCA_902803415.1	CADCQA010000254.1_6	CADCQA010000168.1_8	CADCQA010000168.1_9											
2967	GB_GCA_902803645.1	CADCQT010000032.1_18	CADCQT010000131.1_2	CADCQT010000131.1_3									CADCQT010000067.1_18	CADCQT010000168.1_3	CADCQT010000067.1_26
2968	GB_GCA_902803695.1	CADCQX010000156.1_2	CADCQX010000237.1_1	CADCQX010000237.1_2									CADCQX010000378.1_2	CADCQX010000117.1_4	CADCQX010000378.1_3
2969	GB_GCA_902803735.1	CADCRJ010000006.1_3	CADCRJ010000177.1_6	CADCRJ010000177.1_5											
2970	GB_GCA_902803805.1	CADCRH010000133.1_5	CADCRH010000137.1_3	CADCRH010000056.1_19											
2971	GB_GCA_902809825.1	LR778114.1_2578	LR778114.1_404	LR778114.1_403											
2972	GB_GCA_902809985.1	CADDXC010000001.1_3003	CADDXC010000001.1_807	CADDXC010000001.1_808									CADDXC010000001.1_1979	CADDXC010000001.1_129	CADDXC010000001.1_1978
2973	GB_GCA_902810705.1	CADDYU010000003.1_43	CADDYU010000065.1_9	CADDYU010000065.1_10											
2974	GB_GCA_902810715.1	CADDYS010000023.1_3	CADDYS010000120.1_1	CADDYS010000103.1_4											
2975	GB_GCA_902812435.1	CADDZA010000022.1_27	CADDZA010000032.1_9	CADDZA010000032.1_8											
2976	GB_GCA_902812445.1	CADDZF010000005.1_13	CADDZF010000053.1_14	CADDZF010000053.1_15											
2977	GB_GCA_902826195.1	CADEDX010000168.1_8	CADEDX010000012.1_1	CADEDX010000012.1_2									CADEDX010000157.1_10	CADEDX010000670.1_1	CADEDX010000477.1_2
2978	GB_GCA_902826305.1	CADEEH010000041.1_29	CADEEH010000049.1_16	CADEEH010000049.1_15									CADEEH010000053.1_12	CADEEH010000053.1_9	CADEEH010000053.1_11
2979	GB_GCA_903789665.1	CAIFEX010000037.1_9	CAIFEX010000006.1_19	CAIFEX010000006.1_25									CAIFEX010000003.1_50	CAIFEX010000020.1_16	CAIFEX010000003.1_49
2980	GB_GCA_903819595.1	CAIJED010000036.1_1	CAIJED010000234.1_24	CAIJED010000234.1_25							CAIJED010000234.1_10	CAIJED010000234.1_23			
2981	GB_GCA_903819605.1	CAIJEA010000230.1_6	CAIJEA010000507.1_2	CAIJEA010000507.1_3									CAIJEA010000652.1_6	CAIJEA010000560.1_3	CAIJEA010000560.1_2
2982	GB_GCA_903820085.1	CAIJGA010000001.1_143	CAIJGA010000021.1_14	CAIJGA010000021.1_13									CAIJGA010000030.1_38	CAIJGA010000030.1_36	CAIJGA010000030.1_37
2983	GB_GCA_903822005.1	CAIJNL010000018.1_327	CAIJNL010000041.1_37	CAIJNL010000041.1_38											
2984	GB_GCA_903822375.1	CAIJOU010000711.1_3	CAIJOU010000740.1_5	CAIJOU010000740.1_6											
2985	GB_GCA_903822595.1	CAIJPS010000083.1_53	CAIJPS010000002.1_4	CAIJPS010000002.1_5									CAIJPS010000065.1_37	CAIJPS010000065.1_39	CAIJPS010000065.1_38
2986	GB_GCA_903823025.1	CAIJRK010000031.1_17	CAIJRK010000061.1_32	CAIJRK010000061.1_33											
2987	GB_GCA_903824045.1	CAIJVD010000021.1_4	CAIJVD010000023.1_207	CAIJVD010000023.1_206									CAIJVD010000020.1_8	CAIJVD010000020.1_6	CAIJVD010000020.1_7
2988	GB_GCA_903824295.1	CAIJWE010000072.1_40	CAIJWE010000055.1_8	CAIJWE010000055.1_7									CAIJWE010000067.1_16	CAIJWE010000067.1_14	CAIJWE010000067.1_15
2989	GB_GCA_903824575.1	CAIJXJ010000171.1_15	CAIJXJ010000050.1_46	CAIJXJ010000050.1_47											
2990	GB_GCA_903825275.1	CAIKAA010000116.1_3	CAIKAA010000565.1_4	CAIKAA010000130.1_2											
2991	GB_GCA_903828115.1	CAIKKU010000027.1_3	CAIKKU010000757.1_4	CAIKKU010000757.1_5									CAIKKU010000411.1_12	CAIKKU010000411.1_9	CAIKKU010000411.1_11
2992	GB_GCA_903828975.1	CAIKOD010000155.1_32	CAIKOD010000018.1_20	CAIKOD010000018.1_19							CAIKOD010000151.1_17	CAIKOD010000018.1_21			
2993	GB_GCA_903830985.1	CAIKVZ010000005.1_7	CAIKVZ010000037.1_6	CAIKVZ010000113.1_2											
2994	GB_GCA_903831545.1	CAIKYI010000161.1_8	CAIKYI010000265.1_3	CAIKYI010000769.1_2											
2995	GB_GCA_903832735.1	CAILCO010000046.1_40	CAILCO010000073.1_50	CAILCO010000073.1_51											
2996	GB_GCA_903834465.1	CAILJB010000008.1_63	CAILJB010000047.1_14	CAILJB010000047.1_13											
2997	GB_GCA_903835655.1	CAILNT010000129.1_91	CAILNT010000007.1_10	CAILNT010000007.1_9											
2998	GB_GCA_903835685.1	CAILNX010000044.1_34	CAILNX010000043.1_124	CAILNX010000043.1_123											
2999	GB_GCA_903836465.1	CAILRB010000035.1_53	CAILRB010000025.1_8	CAILRB010000025.1_9									CAILRB010000023.1_75	CAILRB010000041.1_3	CAILRB010000041.1_2
3000	GB_GCA_903837595.1	CAILVI010000138.1_16	CAILVI010000142.1_23	CAILVI010000142.1_22									CAILVI010000304.1_4	CAILVI010000304.1_7	CAILVI010000304.1_5
